     index            Field [G]         Intensity []

         1               1699.8   -0.703966353675454
         2               1700.2   -0.707417327753441
         3               1700.6   -0.712016872226723
         4                 1701   -0.715577507418227
         5               1701.4   -0.715212584517949
         6               1701.8   -0.708924571351488
         7               1702.2   -0.696997867831839
         8               1702.6   -0.681611621817009
         9                 1703   -0.665062860938673
        10               1703.4   -0.648727871281586
        11               1703.8       -0.63384104539
        12               1704.2   -0.622808643791359
        13               1704.6   -0.619018562501878
        14                 1705   -0.624776575175929
        15               1705.4   -0.639103172768955
        16               1705.8   -0.657290773655404
        17               1706.2   -0.672561239116476
        18               1706.6   -0.678844439287786
        19                 1707   -0.673328586759453
        20               1707.4   -0.657504954309843
        21               1707.8   -0.636118829766929
        22               1708.2   -0.614862224218086
        23               1708.6   -0.598441893882409
        24                 1709   -0.589777265064185
        25               1709.4   -0.589778930676403
        26               1709.8   -0.597159799850488
        27               1710.2   -0.608654812371242
        28               1710.6   -0.620249238811084
        29                 1711   -0.629092550487258
        30               1711.4   -0.634793036653718
        31               1711.8   -0.638996143083205
        32               1712.2   -0.643641688919161
        33               1712.6   -0.649605450496892
        34                 1713   -0.656879589754681
        35               1713.4   -0.665495239612937
        36               1713.8   -0.675560443953145
        37               1714.2   -0.686273440762307
        38               1714.6   -0.695494406638318
        39                 1715   -0.700910310959443
        40               1715.4   -0.701723636026145
        41               1715.8   -0.699039122191607
        42               1716.2   -0.694639780864236
        43               1716.6   -0.689509930518398
        44                 1717   -0.683389673038619
        45               1717.4   -0.675469210458687
        46               1717.8   -0.665509258724342
        47               1718.2    -0.65450860340934
        48               1718.6   -0.644345708758919
        49                 1719   -0.636633408168564
        50               1719.4   -0.631801368399465
        51               1719.8   -0.629243407238391
        52               1720.2   -0.628391286423721
        53               1720.6   -0.629824037263461
        54                 1721   -0.635412204224849
        55               1721.4   -0.646934187148872
        56               1721.8   -0.663747684106056
        57               1722.2   -0.681502393184928
        58               1722.6    -0.69379437182215
        59                 1723   -0.696178261154273
        60               1723.4   -0.689274960983312
        61               1723.8   -0.678131092121475
        62               1724.2   -0.668444162838568
        63               1724.6   -0.663015482510673
        64                 1725   -0.661062891653273
        65               1725.4   -0.660130041942466
        66               1725.8   -0.658388013915101
        67               1726.2   -0.655482598725939
        68               1726.6   -0.651792136675795
        69                 1727   -0.647366341363522
        70               1727.4   -0.641808638429211
        71               1727.8    -0.63508404570166
        72               1728.2   -0.628114219536656
        73               1728.6   -0.622394854981394
        74                 1729   -0.619169895879168
        75               1729.4   -0.619048811480752
        76               1729.8   -0.621990810388525
        77               1730.2   -0.627063781801553
        78               1730.6   -0.632224560722534
        79                 1731   -0.635028820193838
        80               1731.4   -0.634292656322941
        81               1731.8   -0.631342676242639
        82               1732.2   -0.629445652979484
        83               1732.6   -0.631487202219432
        84                 1733   -0.637573888132465
        85               1733.4   -0.644534503124305
        86               1733.8   -0.647943993739318
        87               1734.2   -0.645280108481529
        88               1734.6   -0.637812009001209
        89                 1735   -0.629760844109114
        90               1735.4   -0.625419463052822
        91               1735.8   -0.626413504876837
        92               1736.2   -0.630971255151962
        93               1736.6   -0.635493641850189
        94                 1737   -0.637177570708445
        95               1737.4   -0.635802150332893
        96               1737.8   -0.633433451483143
        97               1738.2   -0.632485284520953
        98               1738.6   -0.633880632107321
        99                 1739   -0.636677981223329
       100               1739.4   -0.639081052839174
       101               1739.8   -0.639838747447357
       102               1740.2   -0.639052468533919
       103               1740.6   -0.637861002702266
       104                 1741   -0.637291003018618
       105               1741.4   -0.637367556948448
       106               1741.8   -0.637320830057433
       107               1742.2   -0.636470038058178
       108               1742.6   -0.634778680687305
       109                 1743   -0.632871931324189
       110               1743.4   -0.632029424356006
       111               1743.8   -0.634140514761384
       112               1744.2   -0.640917616292427
       113               1744.6   -0.652299285211484
       114                 1745   -0.665315673082659
       115               1745.4   -0.674845814522996
       116               1745.8   -0.676226747840701
       117               1746.2   -0.668076607697003
       118               1746.6   -0.653427107310563
       119                 1747   -0.638362157944357
       120               1747.4   -0.628923385498638
       121               1747.8    -0.62812828807364
       122               1748.2   -0.634921225537255
       123               1748.6   -0.645636453038605
       124                 1749   -0.656783941965841
       125               1749.4   -0.666952113300795
       126               1749.8   -0.676334456875338
       127               1750.2   -0.684487695878488
       128               1750.6   -0.688678841914225
       129                 1751    -0.68484794539836
       130               1751.4   -0.670871456866735
       131               1751.8   -0.649502218955604
       132               1752.2   -0.628230833703128
       133               1752.6   -0.615568614040967
       134                 1753   -0.616052961304376
       135               1753.4   -0.627444363039103
       136               1753.8   -0.642243072783458
       137               1754.2   -0.652622226254607
       138               1754.6   -0.655253848657594
       139                 1755   -0.652527315272891
       140               1755.4   -0.649634231362143
       141               1755.8   -0.650358498074638
       142               1756.2   -0.655039721896173
       143               1756.6   -0.661710923333885
       144                 1757   -0.668496726437297
       145               1757.4    -0.67474597004184
       146               1757.8   -0.680262247908104
       147               1758.2   -0.684123052546056
       148               1758.6   -0.684756993839983
       149                 1759   -0.681327082893404
       150               1759.4   -0.674950992055528
       151               1759.8   -0.668301259000145
       152               1760.2   -0.663626790519629
       153               1760.6   -0.660992635064758
       154                 1761   -0.658684528199956
       155               1761.4   -0.655539284351107
       156               1761.8    -0.65265070109308
       157               1762.2   -0.652483343801578
       158               1762.6   -0.656341123052698
       159                 1763   -0.662739779072581
       160               1763.4   -0.668013191963837
       161               1763.8   -0.668542435836571
       162               1764.2   -0.663137006107718
       163               1764.6    -0.65403762825008
       164                 1765   -0.645622969248507
       165               1765.4   -0.641590210841969
       166               1765.8   -0.642922690887644
       167               1766.2   -0.648265774332685
       168               1766.6   -0.655807153474598
       169                 1767   -0.664358844041999
       170               1767.4   -0.672708689919091
       171               1767.8   -0.678633924675523
       172               1768.2   -0.679394278398831
       173               1768.6   -0.673658825464372
       174                 1769   -0.662997680039553
       175               1769.4   -0.651374190558272
       176               1769.8    -0.64296610828751
       177               1770.2   -0.639953666031943
       178               1770.6    -0.64160264118982
       179                 1771   -0.644911785821023
       180               1771.4   -0.646329022827558
       181               1771.8   -0.643657944376173
       182               1772.2   -0.637179490186099
       183               1772.6   -0.629439405813173
       184                 1773   -0.623977774506784
       185               1773.4    -0.62381949104747
       186               1773.8   -0.630403519920947
       187               1774.2    -0.64313435589429
       188               1774.6   -0.659438539718394
       189                 1775   -0.675273644075787
       190               1775.4   -0.686213271306769
       191               1775.8    -0.68912679895584
       192               1776.2   -0.683879140837234
       193               1776.6    -0.67380435004452
       194                 1777   -0.664054198183294
       195               1777.4   -0.658708929113345
       196               1777.8   -0.659007058609859
       197               1778.2   -0.663990551038296
       198               1778.6   -0.672228347306373
       199                 1779   -0.682538414432202
       200               1779.4   -0.693616912867583
       201               1779.8   -0.704012812318979
       202               1780.2   -0.712786259864515
       203               1780.6   -0.719599971875141
       204                 1781   -0.723669776707538
       205               1781.4   -0.722965707282128
       206               1781.8   -0.715284274141595
       207               1782.2   -0.700704386523284
       208               1782.6   -0.683004700869787
       209                 1783   -0.668178236155654
       210               1783.4   -0.660740529019677
       211               1783.8   -0.660622778756078
       212               1784.2   -0.663253973849351
       213               1784.6   -0.663110180219519
       214                 1785   -0.658149981449242
       215               1785.4   -0.651417794775625
       216               1785.8   -0.648236968540004
       217               1786.2   -0.651468655873032
       218               1786.6   -0.659219836779812
       219                 1787   -0.666861178113322
       220               1787.4   -0.670965664074174
       221               1787.8   -0.671343144480488
       222               1788.2   -0.669817127381975
       223               1788.6   -0.667751692606544
       224                 1789   -0.665116158954334
       225               1789.4   -0.661594272445654
       226               1789.8   -0.657781675334263
       227               1790.2   -0.654848649130145
       228               1790.6   -0.653411229475751
       229                 1791   -0.653224277157278
       230               1791.4   -0.653657806928095
       231               1791.8   -0.653754137383658
       232               1792.2    -0.65195807247801
       233               1792.6   -0.646888893956202
       234                 1793   -0.639103091554716
       235               1793.4   -0.631682028804789
       236               1793.8    -0.62838262833975
       237               1794.2   -0.631190219224663
       238               1794.6   -0.639877739529766
       239                 1795   -0.653343808626232
       240               1795.4   -0.670254437573021
       241               1795.8   -0.688173188042128
       242               1796.2   -0.703263307164889
       243               1796.6   -0.712172859668499
       244                 1797   -0.714405259132036
       245               1797.4   -0.712266422167886
       246               1797.8   -0.708319054028834
       247               1798.2   -0.703300138957275
       248               1798.6   -0.696651627295068
       249                 1799   -0.688501581840683
       250               1799.4   -0.680477055015217
       251               1799.8   -0.674554389042896
       252               1800.2   -0.671502326724294
       253               1800.6   -0.670529923787399
       254                 1801    -0.66995948121621
       255               1801.4   -0.667692637071013
       256               1801.8   -0.661223703253199
       257               1802.2   -0.648379243757518
       258               1802.6    -0.62940431790048
       259                 1803   -0.608679071068764
       260               1803.4   -0.593400802004908
       261               1803.8    -0.58914190431824
       262               1804.2   -0.595871273086232
       263               1804.6   -0.608158477312827
       264                 1805    -0.61915855143161
       265               1805.4   -0.624434092089359
       266               1805.8   -0.622883233569155
       267               1806.2   -0.615790943935281
       268               1806.6   -0.606101170429611
       269                 1807   -0.597856493201107
       270               1807.4   -0.594611940410687
       271               1807.8   -0.597406816523289
       272               1808.2   -0.604402437238605
       273               1808.6   -0.612798070593271
       274                 1809   -0.621030345493637
       275               1809.4   -0.629002398702141
       276               1809.8   -0.636436362598033
       277               1810.2   -0.641584759468969
       278               1810.6   -0.642098145959608
       279                 1811   -0.637321173257078
       280               1811.4   -0.629499077222135
       281               1811.8   -0.622447363151878
       282               1812.2   -0.618966996109521
       283               1812.6   -0.619453291597893
       284                 1813   -0.622569924686104
       285               1813.4   -0.626727016831865
       286               1813.8    -0.63086346113414
       287               1814.2   -0.634437869150133
       288               1814.6   -0.637475044713938
       289                 1815   -0.640913826893666
       290               1815.4   -0.646466375568707
       291               1815.8   -0.655375425994862
       292               1816.2   -0.666814123731456
       293               1816.6   -0.677544739737641
       294                 1817   -0.683635657347622
       295               1817.4   -0.683169259194983
       296               1817.8   -0.677723137079738
       297               1818.2   -0.671234345260018
       298               1818.6   -0.667168091946223
       299                 1819   -0.666503441920213
       300               1819.4   -0.668072128835774
       301               1819.8   -0.670229471601488
       302               1820.2   -0.671781093660684
       303               1820.6   -0.671745916733926
       304                 1821   -0.669403581727238
       305               1821.4   -0.665396431089903
       306               1821.8   -0.662436990067363
       307               1822.2   -0.663794036649051
       308               1822.6   -0.670175189232395
       309                 1823   -0.678027541842312
       310               1823.4   -0.681461077620042
       311               1823.8   -0.676413987734122
       312               1824.2   -0.663290201868222
       313               1824.6   -0.646072211864521
       314                 1825   -0.629688662607805
       315               1825.4   -0.618347743358754
       316               1825.8   -0.614990637019218
       317               1826.2   -0.620447379435063
       318               1826.6    -0.63258642249275
       319                 1827   -0.647233402116399
       320               1827.4   -0.660803515798762
       321               1827.8   -0.672077006325708
       322               1828.2    -0.68134228054987
       323               1828.6    -0.68832458389079
       324                 1829   -0.691639117176237
       325               1829.4   -0.690332996186044
       326               1829.8   -0.685304909959086
       327               1830.2   -0.678607811409165
       328               1830.6   -0.671599493383837
       329                 1831   -0.664565328748722
       330               1831.4   -0.658251215332712
       331               1831.8   -0.654724370469921
       332               1832.2   -0.655774873928749
       333               1832.6   -0.660757205550908
       334                 1833   -0.666840857484203
       335               1833.4   -0.671463264821796
       336               1833.8    -0.67404139356222
       337               1834.2   -0.675323877614574
       338               1834.6   -0.675751671224134
       339                 1835   -0.674865834116645
       340               1835.4   -0.672068926141947
       341               1835.8   -0.667566275915306
       342               1836.2   -0.662535336465226
       343               1836.6    -0.65865483089874
       344                 1837   -0.657546835805988
       345               1837.4   -0.660149731935235
       346               1837.8   -0.665823292838468
       347               1838.2   -0.671876591506589
       348               1838.6   -0.674742363982659
       349                 1839   -0.672551135037793
       350               1839.4   -0.666806895875197
       351               1839.8   -0.661285469170252
       352               1840.2   -0.659138698603783
       353               1840.6   -0.660948287179053
       354                 1841    -0.66504285580595
       355               1841.4    -0.66893538650038
       356               1841.8   -0.670280069069122
       357               1842.2   -0.667175844551821
       358               1842.6    -0.65867042728496
       359                 1843   -0.645781775478099
       360               1843.4   -0.632093663727574
       361               1843.8   -0.622565451776609
       362               1844.2    -0.62055797240464
       363               1844.6   -0.625289624804282
       364                 1845   -0.632363169024757
       365               1845.4   -0.637325750365562
       366               1845.8   -0.638993416818266
       367               1846.2   -0.639369692355103
       368               1846.6   -0.640579147984681
       369                 1847   -0.642263676236325
       370               1847.4   -0.642056249736925
       371               1847.8     -0.6383547925725
       372               1848.2   -0.632504025270464
       373               1848.6   -0.628393761122425
       374                 1849   -0.629841264133574
       375               1849.4   -0.637714166659862
       376               1849.8    -0.64878917432361
       377               1850.2   -0.657212580190389
       378               1850.6   -0.657815896818647
       379                 1851   -0.649265190593724
       380               1851.4   -0.634950950334314
       381               1851.8     -0.6209901688635
       382               1852.2   -0.612849262375676
       383               1852.6   -0.613074912900629
       384                 1853   -0.621330801302975
       385               1853.4   -0.635651257260179
       386               1853.8   -0.653156434571429
       387               1854.2   -0.670064143982017
       388               1854.6   -0.682244101641118
       389                 1855   -0.686720867481199
       390               1855.4   -0.682870201730111
       391               1855.8   -0.672227277653292
       392               1856.2   -0.657542453911447
       393               1856.6   -0.642346653468849
       394                 1857   -0.630981145019177
       395               1857.4   -0.627822547845426
       396               1857.8   -0.635129398957361
       397               1858.2   -0.650877351108647
       398               1858.6    -0.66888776855194
       399                 1859   -0.682083525054622
       400               1859.4   -0.686834902233386
       401               1859.8   -0.684917423488514
       402               1860.2   -0.681412876780087
       403               1860.6    -0.68038183588942
       404                 1861   -0.681869062616897
       405               1861.4   -0.682359548605746
       406               1861.8   -0.677948031872802
