     index            Field [G]         Intensity []

         1               1699.8   -0.683755184863608
         2               1700.2   -0.682017657562898
         3               1700.6   -0.678646617709921
         4                 1701   -0.672969212043352
         5               1701.4   -0.665073631174016
         6               1701.8   -0.656583773648602
         7               1702.2    -0.65040554185872
         8               1702.6   -0.649001730245509
         9                 1703   -0.652524479675489
        10               1703.4   -0.658672385598088
        11               1703.8   -0.664532368107757
        12               1704.2    -0.66879969448928
        13               1704.6   -0.672502182198514
        14                 1705   -0.677722359825566
        15               1705.4   -0.685504250883241
        16               1705.8   -0.694707392503915
        17               1706.2    -0.70258646934235
        18               1706.6   -0.706399930393673
        19                 1707   -0.704852000453684
        20               1707.4   -0.698689812095836
        21               1707.8   -0.690288489349768
        22               1708.2   -0.682403246457397
        23               1708.6    -0.67687630985165
        24                 1709   -0.674278647740721
        25               1709.4   -0.674431203777203
        26               1709.8   -0.676656367693795
        27               1710.2   -0.679232312191743
        28               1710.6   -0.679196959681576
        29                 1711   -0.673862621355511
        30               1711.4   -0.663379703706596
        31               1711.8   -0.651755492574011
        32               1712.2   -0.644573799523641
        33               1712.6   -0.644829131815641
        34                 1713   -0.650393202457053
        35               1713.4    -0.65529004632117
        36               1713.8    -0.65363534700009
        37               1714.2   -0.643160953484767
        38               1714.6   -0.626081627633539
        39                 1715   -0.607285308549763
        40               1715.4    -0.59152474594157
        41               1715.8   -0.581576543845586
        42               1716.2   -0.578252966428408
        43               1716.6   -0.581505373156688
        44                 1717   -0.591065029024321
        45               1717.4   -0.605942521084216
        46               1717.8   -0.623669728491222
        47               1718.2   -0.640575836070639
        48               1718.6   -0.653240299485333
        49                 1719   -0.660087946591375
        50               1719.4   -0.662135455153475
        51               1719.8   -0.662545628481894
        52               1720.2   -0.664951505830686
        53               1720.6   -0.670996733511856
        54                 1721   -0.678679194039432
        55               1721.4   -0.683360575829283
        56               1721.8    -0.68126913276501
        57               1722.2   -0.672692959415144
        58               1722.6   -0.662016529146058
        59                 1723   -0.654601853806525
        60               1723.4   -0.653279298661801
        61               1723.8   -0.657242303233943
        62               1724.2   -0.663678783705109
        63               1724.6   -0.670053244808514
        64                 1725   -0.674946436411119
        65               1725.4   -0.677509522014589
        66               1725.8   -0.677133216311631
        67               1726.2   -0.674033779163437
        68               1726.6   -0.669665506837191
        69                 1727    -0.66583380215161
        70               1727.4   -0.663174093817361
        71               1727.8   -0.660857514019881
        72               1728.2   -0.658240931108594
        73               1728.6   -0.656754887015268
        74                 1729   -0.659497618296882
        75               1729.4   -0.668244940708973
        76               1729.8   -0.680708232430334
        77               1730.2   -0.691141815921583
        78               1730.6   -0.694195277057588
        79                 1731    -0.68873280796106
        80               1731.4   -0.678534417544142
        81               1731.8   -0.669678376361844
        82               1732.2   -0.666754280209716
        83               1732.6   -0.670230172036099
        84                 1733   -0.676314544347406
        85               1733.4   -0.679535584087716
        86               1733.8   -0.676680481832591
        87               1734.2    -0.66920733430743
        88               1734.6   -0.661938414334145
        89                 1735   -0.659166648518294
        90               1735.4   -0.661859196843579
        91               1735.8     -0.6682338516257
        92               1736.2   -0.676200734182203
        93               1736.6    -0.68454373878194
        94                 1737   -0.691982820055273
        95               1737.4   -0.696231973182876
        96               1737.8   -0.694942961425113
        97               1738.2   -0.687524520813895
        98               1738.6   -0.675476222590078
        99                 1739   -0.660963101807283
       100               1739.4    -0.64569433026918
       101               1739.8   -0.631367591675371
       102               1740.2   -0.620423060048779
       103               1740.6   -0.615400342809153
       104                 1741   -0.617291708913399
       105               1741.4   -0.624796393072756
       106               1741.8    -0.63530987235572
       107               1742.2   -0.646530277030251
       108               1742.6    -0.65725924250728
       109                 1743   -0.667173115332844
       110               1743.4     -0.6761814454876
       111               1743.8   -0.683930355895427
       112               1744.2   -0.689777438281453
       113               1744.6   -0.693257116610766
       114                 1745   -0.694523783684417
       115               1745.4   -0.694198885415972
       116               1745.8   -0.692752466100501
       117               1746.2   -0.690064334739873
       118               1746.6   -0.685588402433496
       119                 1747   -0.679103149028379
       120               1747.4   -0.671533806620573
       121               1747.8   -0.664792441115424
       122               1748.2   -0.660084369606921
       123               1748.6   -0.656082607703866
       124                 1749   -0.649445197217574
       125               1749.4   -0.638089147738356
       126               1749.8   -0.624319699360058
       127               1750.2   -0.614459037591587
       128               1750.6   -0.614825179138279
       129                 1751   -0.627271867902891
       130               1751.4   -0.647703695984092
       131               1751.8   -0.668402278119174
       132               1752.2   -0.682394989591558
       133               1752.6   -0.687254582830064
       134                 1753   -0.686318118372583
       135               1753.4   -0.686553557148727
       136               1753.8   -0.694086106748728
       137               1754.2   -0.710198987384501
       138               1754.6   -0.730676421277167
       139                 1755   -0.748774107851204
       140               1755.4   -0.759075523674255
       141               1755.8   -0.759289762587287
       142               1756.2   -0.749763449530292
       143               1756.6   -0.732645498355851
       144                 1757   -0.711767654654977
       145               1757.4    -0.69217889184074
       146               1757.8   -0.678250072101946
       147               1758.2   -0.671374670375371
       148               1758.6   -0.669379143735569
       149                 1759   -0.668252457711787
       150               1759.4   -0.664724119320454
       151               1759.8   -0.657857872101886
       152               1760.2   -0.648922035048599
       153               1760.6   -0.639965889167797
       154                 1761   -0.632260509031767
       155               1761.4   -0.625827290539746
       156               1761.8   -0.620304506534012
       157               1762.2   -0.616111055904184
       158               1762.6   -0.614757262424973
       159                 1763   -0.618190546556434
       160               1763.4   -0.627730793057708
       161               1763.8   -0.643042359530227
       162               1764.2   -0.661611960968003
       163               1764.6   -0.679313140186423
       164                 1765   -0.691999161856074
       165               1765.4   -0.697149942359829
       166               1765.8   -0.694632872859074
       167               1766.2   -0.686385679415253
       168               1766.6   -0.675219878539792
       169                 1767   -0.663162177232152
       170               1767.4   -0.650427675675019
       171               1767.8   -0.636313224575133
       172               1768.2   -0.621751856851915
       173               1768.6   -0.611101983085973
       174                 1769   -0.610658888457692
       175               1769.4   -0.624149343610043
       176               1769.8   -0.648679240614001
       177               1770.2    -0.67499153791141
       178               1770.6   -0.692622063412273
       179                 1771   -0.696314917229756
       180               1771.4    -0.68881582589529
       181               1771.8   -0.678155441717536
       182               1772.2   -0.671976462035673
       183               1772.6   -0.673378140607383
       184                 1773    -0.68079045045306
       185               1773.4   -0.690713617863366
       186               1773.8   -0.700192654505372
       187               1774.2   -0.707178681601363
       188               1774.6   -0.709758858800342
       189                 1775   -0.706418142814073
       190               1775.4   -0.697711888344202
       191               1775.8    -0.68720109595597
       192               1776.2   -0.679672468308127
       193               1776.6   -0.677765134983929
       194                 1777   -0.680300523890764
       195               1777.4   -0.683884887308523
       196               1777.8    -0.68588660385285
       197               1778.2   -0.685913623419765
       198               1778.6   -0.684980401303619
       199                 1779   -0.683699691478978
       200               1779.4   -0.681158646577387
       201               1779.8   -0.675292650281335
       202               1780.2   -0.664579897136719
       203               1780.6   -0.649965578006231
       204                 1781   -0.635391851625172
       205               1781.4   -0.625954327995714
       206               1781.8   -0.624659804816474
       207               1782.2   -0.630440005334094
       208               1782.6   -0.639366813586093
       209                 1783   -0.648062314437993
       210               1783.4   -0.656106197297049
       211               1783.8   -0.665328201233933
       212               1784.2   -0.677056968575926
       213               1784.6   -0.690228237966949
       214                 1785   -0.702062970478437
       215               1785.4   -0.710362957535835
       216               1785.8   -0.715007562423125
       217               1786.2   -0.717219847334491
       218               1786.6   -0.717542959195271
       219                 1787   -0.714810888377542
       220               1787.4   -0.707291671904386
       221               1787.8   -0.694859197355981
       222               1788.2   -0.680016747894115
       223               1788.6   -0.666744115689653
       224                 1789   -0.658109808231529
       225               1789.4    -0.65457675048674
       226               1789.8   -0.654237555594591
       227               1790.2   -0.654545434990723
       228               1790.6   -0.653999484035012
       229                 1791   -0.652657059290505
       230               1791.4   -0.651576614254736
       231               1791.8   -0.651972863131959
       232               1792.2   -0.654671660297026
       233               1792.6   -0.659966480976436
       234                 1793   -0.667612818215275
       235               1793.4   -0.676678236894077
       236               1793.8    -0.68541660826304
       237               1794.2    -0.69171599130641
       238               1794.6   -0.694245117796527
       239                 1795   -0.693523471069057
       240               1795.4   -0.691877724464575
       241               1795.8   -0.692047309588816
       242               1796.2   -0.695360183650337
       243               1796.6   -0.700842227961402
       244                 1797   -0.705880308792985
       245               1797.4   -0.707831694446213
       246               1797.8   -0.705465326762351
       247               1798.2   -0.699576440776582
       248               1798.6   -0.692695340672799
       249                 1799   -0.687998504894495
       250               1799.4    -0.68770085280994
       251               1799.8   -0.691649848973611
       252               1800.2   -0.697088864857506
       253               1800.6   -0.700009712767496
       254                 1801   -0.697352661954938
       255               1801.4   -0.688546484569088
       256               1801.8   -0.675380080952891
       257               1802.2   -0.660621901726699
       258               1802.6   -0.646746170939878
       259                 1803   -0.635599472414469
       260               1803.4   -0.628546288295183
       261               1803.8   -0.626238630407897
       262               1804.2   -0.628102258990111
       263               1804.6   -0.632412994338665
       264                 1805   -0.637207932915771
       265               1805.4   -0.641193199880945
       266               1805.8   -0.643916651795735
       267               1806.2   -0.645540462355711
       268               1806.6   -0.646902057655097
       269                 1807   -0.649676121196535
       270               1807.4   -0.655775971114053
       271               1807.8   -0.665890450356528
       272               1808.2   -0.678338024561526
       273               1808.6   -0.689460798850632
       274                 1809   -0.695510437806661
       275               1809.4   -0.694830012216698
       276               1809.8   -0.688879245215503
       277               1810.2   -0.681190789917309
       278               1810.6   -0.674740468035452
       279                 1811   -0.669836020962975
       280               1811.4   -0.664563999758684
       281               1811.8   -0.657416136615211
       282               1812.2   -0.649419112269243
       283               1812.6   -0.643676015075471
       284                 1813   -0.642970101202081
       285               1813.4   -0.647773512406275
       286               1813.8   -0.656099750784051
       287               1814.2   -0.664740293606883
       288               1814.6   -0.670687141122471
       289                 1815   -0.672082316872547
       290               1815.4   -0.668626777805912
       291               1815.8   -0.661519381399557
       292               1816.2   -0.652997033364954
       293               1816.6    -0.64550059891917
       294                 1817    -0.64048448241374
       295               1817.4   -0.637364095302473
       296               1817.8   -0.633748798987654
       297               1818.2   -0.627570528617071
       298               1818.6   -0.619712222440285
       299                 1819   -0.614427744156274
       300               1819.4   -0.616401305131149
       301               1819.8    -0.62663829261146
       302               1820.2   -0.640912970731733
       303               1820.6   -0.652341683904524
       304                 1821   -0.655956061767938
       305               1821.4   -0.651594293347443
       306               1821.8   -0.643203874817118
       307               1822.2   -0.635670340248907
       308               1822.6   -0.631794885543059
       309                 1823   -0.631235560977075
       310               1823.4   -0.631451308334363
       311               1823.8   -0.629631017181964
       312               1824.2   -0.624580404590233
       313               1824.6   -0.617757535110286
       314                 1825   -0.612745973281562
       315               1825.4   -0.613113592706213
       316               1825.8   -0.619949683488812
       317               1826.2   -0.630945206554316
       318               1826.6   -0.641616782369965
       319                 1827   -0.647549638197233
       320               1827.4   -0.646309025869414
       321               1827.8   -0.638531437121856
