     index            Field [G]         Intensity []

         1               1699.8   -0.679969040600768
         2               1700.2   -0.667325813776195
         3               1700.6   -0.655420728685759
         4                 1701   -0.645832654273395
         5               1701.4    -0.63951965540717
         6               1701.8   -0.635935204411375
         7               1702.2   -0.633024151057205
         8               1702.6   -0.628456498558719
         9                 1703   -0.621281266802851
        10               1703.4   -0.612783439208222
        11               1703.8   -0.605892850857344
        12               1704.2    -0.60346574219875
        13               1704.6   -0.606608416645031
        14                 1705   -0.614161195262568
        15               1705.4   -0.623486539327132
        16               1705.8   -0.631918259401573
        17               1706.2   -0.638169756799471
        18               1706.6   -0.643047900339297
        19                 1707   -0.648855323299358
        20               1707.4    -0.65765043511783
        21               1707.8   -0.669732754380675
        22               1708.2   -0.683599021569535
        23               1708.6   -0.696928930468857
        24                 1709   -0.707225926627871
        25               1709.4   -0.711924752686173
        26               1709.8   -0.709034050079936
        27               1710.2   -0.698534834809834
        28               1710.6   -0.683175254896923
        29                 1711   -0.667561134257994
        30               1711.4   -0.656127828733588
        31               1711.8   -0.651350152256782
        32               1712.2   -0.652925613132538
        33               1712.6   -0.658046424883651
        34                 1713   -0.662764847242215
        35               1713.4   -0.664077613619156
        36               1713.8   -0.661578098741302
        37               1714.2   -0.657416386478872
        38               1714.6   -0.654511625129089
        39                 1715   -0.654448464185407
        40               1715.4   -0.656619244749891
        41               1715.8   -0.658866923375172
        42               1716.2   -0.658784643899708
        43               1716.6   -0.654940157997771
        44                 1717    -0.64772102436109
        45               1717.4   -0.639351388788782
        46               1717.8   -0.632669611586607
        47               1718.2   -0.629272880389181
        48               1718.6   -0.628597808798077
        49                 1719   -0.628881363096298
        50               1719.4   -0.629072574993188
        51               1719.8   -0.629688143562817
        52               1720.2   -0.631725096143782
        53               1720.6   -0.634990011589252
        54                 1721   -0.637901748043078
        55               1721.4   -0.638982623189804
        56               1721.8   -0.638218222011346
        57               1722.2   -0.636863611041917
        58               1722.6   -0.636289309259155
        59                 1723   -0.637225213307829
        60               1723.4   -0.639650309756689
        61               1723.8   -0.642725867233821
        62               1724.2    -0.64480975598417
        63               1724.6   -0.644251079749665
        64                 1725   -0.640865450965066
        65               1725.4   -0.636733974861272
        66               1725.8   -0.635131765709957
        67               1726.2   -0.638028881316131
        68               1726.6   -0.644131585817377
        69                 1727   -0.649375639026402
        70               1727.4   -0.649827044238918
        71               1727.8   -0.644573444566049
        72               1728.2   -0.636037300064345
        73               1728.6   -0.627789043843222
        74                 1729   -0.622276595109724
        75               1729.4   -0.620134314216557
        76               1729.8    -0.62055718821648
        77               1730.2   -0.621848204667913
        78               1730.6   -0.622314306645421
        79                 1731   -0.621618117424077
        80               1731.4   -0.621490340963646
        81               1731.8   -0.624689106625738
        82               1732.2    -0.63277033984923
        83               1732.6   -0.644530529149051
        84                 1733   -0.656341732923465
        85               1733.4    -0.66390631115064
        86               1733.8   -0.664110242527386
        87               1734.2   -0.656163216670393
        88               1734.6   -0.641953504855337
        89                 1735   -0.625626883949735
        90               1735.4   -0.612257367829443
        91               1735.8   -0.605796544623445
        92               1736.2   -0.607132476710831
        93               1736.6   -0.613467819115613
        94                 1737   -0.619806703194627
        95               1737.4   -0.621947241634189
        96               1737.8   -0.618952582051861
        97               1738.2   -0.613329841544328
        98               1738.6   -0.609184453751368
        99                 1739   -0.610105924664822
       100               1739.4   -0.617862459163007
       101               1739.8   -0.631702020342345
       102               1740.2   -0.648260938622116
       103               1740.6   -0.662838215153897
       104                 1741   -0.671907159412513
       105               1741.4   -0.674922031452297
       106               1741.8   -0.673675124620786
       107               1742.2   -0.670019700526609
       108               1742.6   -0.664454298479541
       109                 1743   -0.656771605594258
       110               1743.4   -0.647679205212626
       111               1743.8   -0.639681790438772
       112               1744.2   -0.636395467285183
       113               1744.6   -0.640434132525115
       114                 1745   -0.650960769344238
       115               1745.4   -0.662881626398303
       116               1745.8   -0.669103226449806
       117               1746.2   -0.664782190520782
       118               1746.6   -0.650359176899656
       119                 1747   -0.630991344631184
       120               1747.4   -0.613181992564932
       121               1747.8   -0.601595000931411
       122               1748.2   -0.598089704741142
       123               1748.6   -0.602462034985365
       124                 1749   -0.613306583189114
       125               1749.4   -0.628467701928457
       126               1749.8   -0.645574989604938
       127               1750.2   -0.662704646128986
       128               1750.6   -0.678456290523172
       129                 1751   -0.691247874157852
       130               1751.4   -0.698814335504721
       131               1751.8   -0.698982517009426
       132               1752.2   -0.691456048632972
       133               1752.6    -0.67906253093679
       134                 1753   -0.667080057835847
       135               1753.4   -0.660744196618907
       136               1753.8   -0.662514248382649
       137               1754.2    -0.67088409007556
       138               1754.6   -0.681394619910861
       139                 1755   -0.689132105297176
       140               1755.4   -0.691287185858528
       141               1755.8   -0.688325137984066
       142               1756.2   -0.682959471174399
       143               1756.6   -0.677595457003918
       144                 1757   -0.672372017623275
       145               1757.4   -0.665648633650562
       146               1757.8   -0.656469256296987
       147               1758.2   -0.646412908070488
       148               1758.6   -0.638747639721259
       149                 1759   -0.635615889907058
       150               1759.4   -0.636103003649623
       151               1759.8    -0.63711943756789
       152               1760.2   -0.636131558647321
       153               1760.6   -0.633155997245922
       154                 1761   -0.630567833402893
       155               1761.4   -0.631376427525538
       156               1761.8   -0.637433328658517
       157               1762.2    -0.64852547627379
       158               1762.6   -0.662627355173754
       159                 1763   -0.676988429164339
       160               1763.4     -0.6891117635314
       161               1763.8   -0.696797043718107
       162               1764.2   -0.697683453734498
