     index            Field [G]         Intensity []

         1               1699.8   -0.576962553575966
         2               1700.2   -0.586218908515557
         3               1700.6    -0.59647875202607
         4                 1701   -0.607946613386616
         5               1701.4   -0.620514490696538
         6               1701.8   -0.633321482527866
         7               1702.2   -0.644864697309628
         8               1702.6   -0.654013896039975
         9                 1703   -0.661051195946853
        10               1703.4   -0.667441813936846
        11               1703.8   -0.674378410156351
        12               1704.2   -0.681527523047407
        13               1704.6   -0.687101197931042
        14                 1705   -0.689017361706647
        15               1705.4   -0.686188104707981
        16               1705.8   -0.679231912537944
        17               1706.2   -0.670350822038017
        18               1706.6   -0.662417176259623
        19                 1707   -0.657711040905269
        20               1707.4   -0.657087386745843
        21               1707.8   -0.660092293714115
        22               1708.2   -0.665720693294134
        23               1708.6   -0.673002120493038
        24                 1709   -0.681047969752399
        25               1709.4   -0.688993743875471
        26               1709.8   -0.696338520341669
        27               1710.2    -0.70338831985282
        28               1710.6   -0.710873541327601
        29                 1711   -0.718444136371545
        30               1711.4   -0.723440210407716
        31               1711.8    -0.72202383086551
        32               1712.2   -0.712598085330683
        33               1712.6   -0.698216932927608
        34                 1713   -0.684871189849218
        35               1713.4    -0.67696117390733
        36               1713.8   -0.674582935906074
        37               1714.2    -0.67494386882754
        38               1714.6   -0.675430667899491
        39                 1715   -0.674892386785359
        40               1715.4   -0.672984738128434
        41               1715.8   -0.669732151829521
        42               1716.2   -0.666072960688325
        43               1716.6   -0.663989000284346
        44                 1717    -0.66527463858074
        45               1717.4   -0.670103054981155
        46               1717.8   -0.676991467946209
        47               1718.2   -0.683964574505808
        48               1718.6   -0.689395571025671
        49                 1719   -0.691879687808978
        50               1719.4   -0.689951702202961
        51               1719.8    -0.68248300106643
        52               1720.2   -0.669594074475754
        53               1720.6   -0.653324380422418
        54                 1721    -0.63740725806565
        55               1721.4   -0.625947985863604
        56               1721.8   -0.621549468167359
        57               1722.2   -0.624119325686479
        58               1722.6   -0.631298986263573
        59                 1723   -0.640060755969898
        60               1723.4   -0.647998956599622
        61               1723.8   -0.653527332942758
        62               1724.2   -0.655674529421958
        63               1724.6   -0.654358053310716
        64                 1725   -0.650793520544539
        65               1725.4    -0.64712936347496
        66               1725.8   -0.645400016692292
        67               1726.2   -0.646753576642368
        68               1726.6   -0.651226226400468
        69                 1727   -0.657419056457002
        70               1727.4   -0.662107682401256
        71               1727.8   -0.661107393345446
        72               1728.2   -0.652051704382757
        73               1728.6   -0.637207758358272
        74                 1729   -0.623341318496387
        75               1729.4   -0.617924963829864
        76               1729.8   -0.624411669217807
        77               1730.2   -0.640272133045073
        78               1730.6   -0.659178221867478
        79                 1731   -0.675371904726489
        80               1731.4   -0.686723284801701
        81               1731.8   -0.694340696056315
        82               1732.2   -0.699568890267983
        83               1732.6   -0.701326023248839
        84                 1733     -0.6962940357771
        85               1733.4   -0.681872173350712
        86               1733.8   -0.659283267115825
        87               1734.2   -0.634052066547156
        88               1734.6   -0.613324062855099
        89                 1735   -0.602031906761113
        90               1735.4   -0.600688164689927
        91               1735.8   -0.606226087205869
        92               1736.2   -0.614938389226154
        93               1736.6   -0.624976155391778
        94                 1737   -0.636431400875153
        95               1737.4    -0.64929895952082
        96               1737.8   -0.661511123471428
        97               1738.2    -0.66910211314098
        98               1738.6   -0.668636354494083
        99                 1739   -0.659951304725837
       100               1739.4   -0.646743531702668
       101               1739.8    -0.63425501936581
       102               1740.2   -0.626018510083668
       103               1740.6   -0.622591763189121
       104                 1741   -0.623128932791587
       105               1741.4   -0.627627809830301
       106               1741.8   -0.637141004233854
       107               1742.2   -0.651685024982726
       108               1742.6   -0.668225418899965
       109                 1743   -0.681253747439769
       110               1743.4   -0.686080025261617
       111               1743.8   -0.682261803267465
       112               1744.2   -0.674142818010296
       113               1744.6   -0.667961237086274
       114                 1745   -0.668000161458622
       115               1745.4   -0.674593351475778
       116               1745.8   -0.684566539384832
       117               1746.2   -0.693029878784728
       118               1746.6   -0.695720259915106
       119                 1747    -0.69135704490327
       120               1747.4   -0.682584786787629
       121               1747.8    -0.67407912487397
       122               1748.2   -0.668768171206466
       123               1748.6   -0.665484190314601
       124                 1749   -0.660419625382929
       125               1749.4   -0.651078322298417
       126               1749.8   -0.638957134891825
       127               1750.2   -0.628577501120162
       128               1750.6   -0.624090957084263
       129                 1751   -0.626684172792011
       130               1751.4   -0.634612312227546
       131               1751.8    -0.64488872349466
       132               1752.2   -0.654649158714165
       133               1752.6   -0.661547251067532
       134                 1753   -0.663921431172639
       135               1753.4    -0.66121890379145
       136               1753.8   -0.654246739242808
       137               1754.2   -0.644837084022583
       138               1754.6   -0.635230387379124
       139                 1755   -0.627631079063576
       140               1755.4   -0.623838576240814
       141               1755.8   -0.624641966292984
       142               1756.2   -0.629241020789777
       143               1756.6    -0.63545047606749
       144                 1757   -0.640925553452689
       145               1757.4   -0.644538961190847
