     index            Field [G]         Intensity []

         1               1699.8   -0.559547344096329
         2               1700.2   -0.576569333777926
         3               1700.6   -0.596218557939966
         4                 1701   -0.616842556483486
         5               1701.4   -0.635862653521883
         6               1701.8   -0.650286515654431
         7               1702.2   -0.657749149932931
         8               1702.6    -0.65782727472406
         9                 1703   -0.652911567325093
        10               1703.4   -0.647574676651188
        11               1703.8   -0.646141807141248
        12               1704.2    -0.65000246425916
        13               1704.6   -0.656956736296706
        14                 1705   -0.663164080193383
        15               1705.4   -0.665842832931958
        16               1705.8   -0.664534432471555
        17               1706.2   -0.660593879023509
        18               1706.6   -0.656094718586246
        19                 1707    -0.65299766658427
        20               1707.4   -0.652499698619067
        21               1707.8    -0.65455561147246
        22               1708.2   -0.657978194169118
        23               1708.6   -0.661076623793633
        24                 1709   -0.662284825266397
        25               1709.4   -0.660691511053301
        26               1709.8   -0.656701585299743
        27               1710.2   -0.652256062319793
        28               1710.6   -0.649721831105126
        29                 1711   -0.650086490131798
        30               1711.4     -0.6524759530148
        31               1711.8    -0.65578366680711
        32               1712.2   -0.660596696769062
        33               1712.6   -0.669030201235728
        34                 1713    -0.68230934246094
        35               1713.4   -0.698298107432493
        36               1713.8    -0.71130266457476
        37               1714.2   -0.714726649792283
        38               1714.6   -0.705102629093744
        39                 1715   -0.684759212941572
        40               1715.4   -0.660867773462087
        41               1715.8   -0.641253898254945
        42               1716.2   -0.630207940783293
        43               1716.6   -0.627434638874547
        44                 1717   -0.630120267764141
        45               1717.4   -0.635487992134586
        46               1717.8   -0.641806742991321
        47               1718.2   -0.648101199461962
        48               1718.6   -0.653806229900511
        49                 1719   -0.658780179743189
        50               1719.4   -0.663179037524969
        51               1719.8   -0.666943394688133
        52               1720.2   -0.669446824853367
        53               1720.6   -0.669875035491714
        54                 1721   -0.668013269831135
        55               1721.4   -0.664570405890117
        56               1721.8    -0.66072196757159
        57               1722.2   -0.657338090248231
        58               1722.6   -0.654424611653667
        59                 1723    -0.65106439752708
        60               1723.4   -0.646122022735653
        61               1723.8   -0.639562598742486
        62               1724.2   -0.633235510249506
        63               1724.6   -0.629848553362535
        64                 1725   -0.630614759436867
        65               1725.4   -0.633942377899075
        66               1725.8   -0.636885392625118
        67               1726.2    -0.63812629396125
        68               1726.6   -0.639378808271431
        69                 1727   -0.643642927745532
        70               1727.4   -0.652088997579995
        71               1727.8    -0.66275234852219
        72               1728.2    -0.67217364031967
        73               1728.6   -0.678014878598333
        74                 1729   -0.679998073333991
        75               1729.4   -0.678779103000124
        76               1729.8   -0.674663914789562
        77               1730.2   -0.667747631254315
        78               1730.6   -0.658939989567443
        79                 1731   -0.650310427117802
        80               1731.4   -0.644259244822024
        81               1731.8   -0.642402444238542
        82               1732.2   -0.645045112629305
        83               1732.6   -0.651285795363947
        84                 1733   -0.659526820214523
        85               1733.4   -0.668361123018258
        86               1733.8   -0.677459379505308
        87               1734.2   -0.687476194565534
        88               1734.6   -0.698525684034394
        89                 1735   -0.708447377590346
        90               1735.4   -0.712877200414368
        91               1735.8   -0.707684562519717
        92               1736.2   -0.692009803111432
        93               1736.6    -0.66946995555918
        94                 1737   -0.646678126751794
        95               1737.4   -0.630179009465792
        96               1737.8   -0.623509759381704
        97               1738.2   -0.625659218116198
        98               1738.6   -0.631704557672492
        99                 1739   -0.635623715344991
       100               1739.4   -0.633844715957821
       101               1739.8   -0.627207312092651
       102               1740.2   -0.619994424378092
       103               1740.6   -0.616770420994726
       104                 1741   -0.619160355621716
       105               1741.4   -0.624695422491641
       106               1741.8   -0.628579258787795
       107               1742.2   -0.627191355888499
       108               1742.6   -0.620694414210448
       109                 1743    -0.61271648897673
       110               1743.4   -0.607463965978241
       111               1743.8    -0.60677002518787
       112               1744.2   -0.609544564249518
       113               1744.6   -0.613691897677199
       114                 1745   -0.618078461084224
       115               1745.4   -0.622475367053994
       116               1745.8   -0.626297208160395
       117               1746.2   -0.628559033335478
       118               1746.6   -0.629523276853433
       119                 1747    -0.63174113855348
       120               1747.4   -0.638445678814605
       121               1747.8   -0.650269272540754
       122               1748.2   -0.663452251676063
       123               1748.6   -0.671670975782035
       124                 1749   -0.670350304237218
       125               1749.4    -0.65995711866708
       126               1749.8   -0.645643101699534
       127               1750.2   -0.633911322212953
       128               1750.6   -0.629277665619156
       129                 1751   -0.632956985675264
       130               1751.4   -0.643208079738542
       131               1751.8   -0.656285182049032
       132               1752.2   -0.667930800373142
       133               1752.6   -0.675392670469591
       134                 1753   -0.678645600739401
       135               1753.4   -0.679445447953185
       136               1753.8   -0.679028963291785
       137               1754.2   -0.676916852396971
       138               1754.6     -0.6719401642913
       139                 1755   -0.664018269984808
       140               1755.4   -0.654730142632616
       141               1755.8   -0.646522446804738
       142               1756.2    -0.64169915686216
       143               1756.6   -0.641762995888712
       144                 1757   -0.646864278547582
       145               1757.4    -0.65552728165494
       146               1757.8   -0.665350234005018
       147               1758.2    -0.67449776284775
       148               1758.6   -0.682571072844439
       149                 1759   -0.689985390294169
       150               1759.4   -0.696810407629528
       151               1759.8   -0.702476019163441
       152               1760.2   -0.706284577390761
       153               1760.6   -0.707761102894437
       154                 1761   -0.706746554416895
       155               1761.4   -0.703846396128938
       156               1761.8    -0.70088150518859
       157               1762.2   -0.700046739613754
       158               1762.6   -0.701696855343471
       159                 1763   -0.702937204456248
       160               1763.4    -0.69926524663606
       161               1763.8   -0.688509674837405
       162               1764.2   -0.673473197355634
       163               1764.6   -0.660554463589506
       164                 1765   -0.655406741738261
       165               1765.4   -0.659216954350995
       166               1765.8   -0.668214890982199
       167               1766.2   -0.676285959532834
       168               1766.6   -0.678668213513447
       169                 1767   -0.674444249816588
       170               1767.4   -0.666493503609672
       171               1767.8   -0.659233243379276
       172               1768.2    -0.65588594415749
       173               1768.6   -0.657015665761719
       174                 1769   -0.660777015902568
       175               1769.4   -0.664194785298605
       176               1769.8   -0.664727266776026
       177               1770.2   -0.661618494123104
       178               1770.6   -0.656355515733594
       179                 1771   -0.651595255832945
       180               1771.4   -0.649055251436948
       181               1771.8    -0.64818424738769
       182               1772.2   -0.647072390456742
       183               1772.6   -0.644853213649185
       184                 1773     -0.6431218112848
       185               1773.4   -0.644787850374996
       186               1773.8   -0.651366153768322
       187               1774.2   -0.661099085489695
       188               1774.6   -0.669376628487953
       189                 1775   -0.671178178447008
       190               1775.4   -0.664180537685752
       191               1775.8    -0.65077226475114
       192               1776.2   -0.637437302997569
       193               1776.6   -0.631343659348204
       194                 1777   -0.636092231216026
       195               1777.4   -0.649598811505712
       196               1777.8   -0.665675732278032
       197               1778.2   -0.678044774991577
       198               1778.6   -0.683720046443341
       199                 1779   -0.683477722144744
       200               1779.4   -0.679738955055655
       201               1779.8   -0.674325314546877
       202               1780.2   -0.668204989313381
       203               1780.6   -0.662781924547744
       204                 1781    -0.66030211476027
       205               1781.4   -0.662120092267287
       206               1781.8   -0.666654238069896
       207               1782.2   -0.669851500431832
       208               1782.6   -0.668363493066863
       209                 1783   -0.662566640821751
       210               1783.4     -0.6566203005641
       211               1783.8   -0.655558986021788
       212               1784.2   -0.661823319591349
       213               1784.6   -0.673658221508958
       214                 1785   -0.686036463848723
       215               1785.4   -0.693092227244051
       216               1785.8   -0.690689203060174
       217               1786.2   -0.678207221957564
       218               1786.6   -0.658865896220959
       219                 1787   -0.638150907463569
       220               1787.4   -0.620977720573137
       221               1787.8   -0.609424120921176
       222               1788.2   -0.602600807796989
       223               1788.6   -0.598499962841743
       224                 1789   -0.596156706596958
       225               1789.4    -0.59642587586859
       226               1789.8   -0.600906415165809
       227               1790.2    -0.61004649582901
       228               1790.6   -0.622127438677126
       229                 1791   -0.634019539160363
       230               1791.4   -0.643001600219577
       231               1791.8    -0.64813904514449
       232               1792.2    -0.65037615543406
       233               1792.6   -0.651606504368829
       234                 1793   -0.653453690414608
       235               1793.4   -0.656416658843227
       236               1793.8   -0.659860763771576
       237               1794.2   -0.662889343228017
       238               1794.6   -0.665318612613191
       239                 1795   -0.667674094525864
       240               1795.4   -0.670108936996257
       241               1795.8    -0.67152375679143
       242               1796.2   -0.670185424700321
       243               1796.6   -0.665542381408159
       244                 1797   -0.659454992455721
       245               1797.4   -0.655414468506933
       246               1797.8   -0.656278114685847
       247               1798.2   -0.662578351395496
       248               1798.6   -0.672815710735449
       249                 1799   -0.684938630765828
       250               1799.4   -0.697065585889504
       251               1799.8   -0.706948013852525
       252               1800.2   -0.711880785493122
       253               1800.6   -0.710553345932567
       254                 1801    -0.70545643287187
       255               1801.4   -0.702534693897178
       256               1801.8   -0.706929681218753
       257               1802.2   -0.718106530090154
       258               1802.6   -0.729213663747942
       259                 1803   -0.731813125807093
       260               1803.4   -0.721908533349051
       261               1803.8   -0.702177918523375
       262               1804.2    -0.67928662119084
       263               1804.6    -0.65940820913238
       264                 1805   -0.645514161093161
       265               1805.4   -0.637424701140844
       266               1805.8   -0.633415383606916
       267               1806.2   -0.631881279223308
       268               1806.6   -0.632231334653625
       269                 1807   -0.634728024684591
       270               1807.4    -0.63945140279975
       271               1807.8   -0.645221778366249
       272               1808.2   -0.649607803556137
       273               1808.6   -0.650345783680677
       274                 1809   -0.647062956326408
       275               1809.4   -0.641651574347634
       276               1809.8    -0.63679505433538
       277               1810.2   -0.633935015830502
       278               1810.6   -0.632464532696758
       279                 1811   -0.630598068113613
       280               1811.4   -0.626811631365854
       281               1811.8    -0.62071459696017
       282               1812.2   -0.613298011980078
       283               1812.6   -0.606944620230934
       284                 1813   -0.604988221879466
       285               1813.4   -0.610316341517319
       286               1813.8   -0.623331645605504
       287               1814.2   -0.640669303247705
       288               1814.6   -0.656137488338572
       289                 1815   -0.664005889564578
       290               1815.4   -0.662725250076619
       291               1815.8   -0.656134178760112
       292               1816.2   -0.650820381531958
       293               1816.6   -0.651732218269899
       294                 1817   -0.659789944649674
       295               1817.4   -0.672853706455498
       296               1817.8   -0.687750827448326
       297               1818.2   -0.700838976496016
       298               1818.6   -0.707729219371686
       299                 1819   -0.704475143778836
       300               1819.4   -0.690312935155816
       301               1819.8    -0.66927237015625
       302               1820.2   -0.648542875140265
       303               1820.6   -0.634562796105456
       304                 1821   -0.629887644725386
       305               1821.4   -0.633137428070768
       306               1821.8   -0.641541444398172
       307               1822.2   -0.653227470313141
       308               1822.6   -0.666927335769287
       309                 1823   -0.679979011438263
       310               1823.4   -0.687729177734582
       311               1823.8   -0.685823511405033
       312               1824.2   -0.673400841980765
       313               1824.6   -0.654135800628865
       314                 1825   -0.634334445028799
       315               1825.4   -0.619827120157424
       316               1825.8   -0.613649207094568
       317               1826.2   -0.615248518755834
       318               1826.6   -0.621231534118124
       319                 1827   -0.627506730357709
       320               1827.4    -0.63188827738486
       321               1827.8   -0.635269018792314
       322               1828.2   -0.640230361910653
       323               1828.6   -0.648328311945079
       324                 1829    -0.65860503334261
       325               1829.4   -0.668457256128022
       326               1829.8   -0.675580491944856
       327               1830.2   -0.679148118062585
       328               1830.6    -0.67991279571288
       329                 1831   -0.680036292942532
       330               1831.4   -0.682654335731058
       331               1831.8   -0.690303817165841
       332               1832.2   -0.702617827111681
       333               1832.6    -0.71563555116154
       334                 1833   -0.724220526099089
       335               1833.4    -0.72569296927395
       336               1833.8   -0.721211911164573
       337               1834.2   -0.713929617013491
       338               1834.6   -0.706291353533743
       339                 1835   -0.699006254661072
       340               1835.4   -0.691677180009719
       341               1835.8    -0.68358343980799
       342               1836.2   -0.674110892075987
       343               1836.6   -0.663438089446572
       344                 1837   -0.653331653236819
       345               1837.4    -0.64682505014207
       346               1837.8    -0.64637272892287
       347               1838.2   -0.651873754810367
       348               1838.6   -0.660298142662214
       349                 1839   -0.667306113100494
       350               1839.4     -0.6698621715841
       351               1839.8   -0.668222882413829
       352               1840.2   -0.665775632689474
       353               1840.6   -0.666377778761671
       354                 1841   -0.670944364879688
       355               1841.4   -0.676227998032118
       356               1841.8   -0.677217304524675
       357               1842.2   -0.671286488766782
       358               1842.6   -0.660420136766334
       359                 1843   -0.649544894957216
       360               1843.4   -0.642616459655983
       361               1843.8    -0.64004206523532
       362               1844.2   -0.639477744080068
       363               1844.6   -0.638804539979901
       364                 1845   -0.638394384615822
       365               1845.4   -0.640840837004362
       366               1845.8   -0.648602197165019
       367               1846.2   -0.661513047009066
       368               1846.6   -0.676169414458855
       369                 1847   -0.687848910558387
       370               1847.4   -0.693508846699842
       371               1847.8   -0.693270544885308
       372               1848.2   -0.689199498345261
       373               1848.6   -0.682956149961683
       374                 1849   -0.674879329446412
       375               1849.4   -0.665138257390936
       376               1849.8   -0.655193864309695
       377               1850.2   -0.647750686322979
       378               1850.6   -0.645341203511634
       379                 1851   -0.649044140467595
       380               1851.4   -0.658208799533895
       381               1851.8   -0.670735785759462
       382               1852.2   -0.683306641651143
       383               1852.6   -0.691870604394353
       384                 1853   -0.693010146569577
       385               1853.4   -0.685736555213225
       386               1853.8   -0.672162029150059
       387               1854.2   -0.656139112434175
       388               1854.6   -0.640965898695868
       389                 1855   -0.628177673104801
       390               1855.4   -0.618041347261169
       391               1855.8   -0.610548423326691
       392               1856.2   -0.605779465520754
       393               1856.6   -0.603805524238851
       394                 1857    -0.60464568331372
       395               1857.4   -0.608227039178018
       396               1857.8   -0.614287205680739
       397               1858.2   -0.622526836697944
       398               1858.6    -0.63284487931378
       399                 1859    -0.64485662370862
       400               1859.4   -0.656737624885864
       401               1859.8   -0.664971754347789
       402               1860.2   -0.666227233079553
       403               1860.6   -0.660108321382722
       404                 1861   -0.650030607655935
       405               1861.4   -0.641185015883821
       406               1861.8   -0.637485730694607
       407               1862.2   -0.639939935514121
       408               1862.6   -0.646876569677261
       409                 1863   -0.655004329579242
       410               1863.4   -0.660711735145014
       411               1863.8   -0.661577311671863
       412               1864.2   -0.657542012340855
       413               1864.6   -0.650860050242045
       414                 1865   -0.644762012234423
       415               1865.4   -0.641819130949443
       416               1865.8   -0.643163085143897
       417               1866.2   -0.648899462568806
       418               1866.6   -0.658899028683663
       419                 1867   -0.672788444418984
       420               1867.4   -0.689097313617822
       421               1867.8   -0.704953960615967
       422               1868.2   -0.717350344013539
       423               1868.6   -0.724952084303368
       424                 1869   -0.728425754074124
       425               1869.4   -0.728887978490093
       426               1869.8   -0.726380437103217
       427               1870.2   -0.720196648340789
       428               1870.6   -0.710438210015127
       429                 1871   -0.698590630861872
       430               1871.4   -0.686352297743724
       431               1871.8   -0.674424079006712
       432               1872.2   -0.662994364269252
       433               1872.6   -0.653276668526814
       434                 1873   -0.648076657344063
       435               1873.4   -0.650615147140343
       436               1873.8   -0.662564567806839
       437               1874.2   -0.682420894074312
       438               1874.6   -0.704825274639006
       439                 1875   -0.721580345008988
       440               1875.4   -0.724929163414345
       441               1875.8   -0.711924536641163
       442               1876.2   -0.686784365898347
       443               1876.6   -0.658779668534407
       444                 1877   -0.636746950898669
       445               1877.4   -0.624451267096447
       446               1877.8   -0.620267401878664
       447               1878.2   -0.620533540612087
       448               1878.6   -0.622796671494143
       449                 1879   -0.626235589472344
       450               1879.4   -0.630158113330253
       451               1879.8    -0.63327083268814
       452               1880.2   -0.634715572567075
       453               1880.6   -0.635267677120282
       454                 1881   -0.636817315695225
       455               1881.4   -0.640343228616985
       456               1881.8   -0.644426863749686
       457               1882.2   -0.645952537925041
       458               1882.6   -0.642559508567501
       459                 1883    -0.63481543254602
       460               1883.4    -0.62636216897954
       461               1883.8   -0.621888666501036
       462               1884.2   -0.624281429823895
       463               1884.6   -0.632849258247006
       464                 1885   -0.643865756501327
       465               1885.4   -0.652963928529061
       466               1885.8   -0.657365141909395
       467               1886.2   -0.656265898658603
