     index            Field [G]         Intensity []

         1               1699.8   -0.646427240885235
         2               1700.2   -0.662981209405125
         3               1700.6    -0.67686343514473
         4                 1701   -0.684326611942099
         5               1701.4   -0.683201507694011
         6               1701.8   -0.674975217422769
         7               1702.2   -0.664187903379306
         8               1702.6   -0.655037847089016
         9                 1703   -0.648818701223797
        10               1703.4   -0.644753195666205
        11               1703.8   -0.642389352571627
        12               1704.2   -0.642415566100681
        13               1704.6   -0.645449012248719
        14                 1705   -0.650705762680445
        15               1705.4   -0.655952683082432
        16               1705.8   -0.658540426986292
        17               1706.2   -0.656774379582203
        18               1706.6   -0.651002028535004
        19                 1707   -0.643689445962082
        20               1707.4   -0.638082609133562
        21               1707.8   -0.636251827680098
        22               1708.2    -0.63808922496537
        23               1708.6    -0.64199203523458
        24                 1709   -0.646367356806877
        25               1709.4   -0.650478797542746
        26               1709.8   -0.654099213599693
        27               1710.2   -0.656843330354604
        28               1710.6    -0.65830733335315
        29                 1711   -0.658932795187866
        30               1711.4   -0.660370782665268
        31               1711.8   -0.664487791349529
        32               1712.2   -0.671583637798904
        33               1712.6   -0.679374628060032
        34                 1713   -0.683939440168615
        35               1713.4   -0.682321891494212
        36               1713.8   -0.674968430030276
        37               1714.2   -0.666074837718043
        38               1714.6   -0.661433198489249
        39                 1715   -0.665062888023385
        40               1715.4   -0.676495406820322
        41               1715.8   -0.690244627090578
        42               1716.2   -0.698199649523303
        43               1716.6    -0.69415536395536
        44                 1717   -0.677805791521678
        45               1717.4   -0.655211580851756
        46               1717.8   -0.635186547355261
        47               1718.2   -0.624210352703813
        48               1718.6    -0.62326164660044
        49                 1719   -0.628099662237219
        50               1719.4   -0.632248349655129
        51               1719.8   -0.630724791633838
        52               1720.2    -0.62241838069167
        53               1720.6   -0.609987999683653
        54                 1721   -0.597847842393094
        55               1721.4    -0.58981343099731
        56               1721.8   -0.587523080044775
        57               1722.2    -0.58999113443133
        58               1722.6   -0.594509118178394
