     index            Field [G]         Intensity []

         1               1699.8   -0.657520750691675
         2               1700.2   -0.659246980020723
         3               1700.6   -0.657351941283055
         4                 1701   -0.651960128527158
         5               1701.4   -0.645108383335508
         6               1701.8    -0.64022792108468
         7               1702.2   -0.639641585597397
         8               1702.6   -0.642073491440951
         9                 1703   -0.643255893072381
        10               1703.4   -0.639675136761067
        11               1703.8   -0.631782979311538
        12               1704.2   -0.623393718567968
        13               1704.6   -0.618209799249598
        14                 1705   -0.617456501822744
        15               1705.4    -0.62073343933298
        16               1705.8   -0.627906501875259
        17               1706.2   -0.638842977685272
        18               1706.6   -0.651307056381484
        19                 1707   -0.660508432250936
        20               1707.4   -0.662143741828913
        21               1707.8   -0.656196798881865
        22               1708.2   -0.647181193075085
        23               1708.6   -0.640216806175886
        24                 1709   -0.636963437311351
        25               1709.4   -0.635413919444545
        26               1709.8   -0.633092407158983
        27               1710.2   -0.629791458399268
        28               1710.6   -0.627239858426037
        29                 1711   -0.626775661905413
        30               1711.4   -0.627816640197125
        31               1711.8   -0.628470169271168
        32               1712.2    -0.62728804708604
        33               1712.6   -0.624381857436674
        34                 1713   -0.621183084083896
        35               1713.4   -0.619551774572756
        36               1713.8   -0.621168805846537
        37               1714.2   -0.627236765802081
        38               1714.6   -0.637912507205328
        39                 1715   -0.651517747050093
        40               1715.4   -0.664518857694929
        41               1715.8   -0.672995118649851
        42               1716.2    -0.67484477526159
        43               1716.6   -0.671027158183279
        44                 1717   -0.664868908432254
        45               1717.4   -0.660011743893847
        46               1717.8   -0.658416059734009
        47               1718.2   -0.659594988370372
        48               1718.6   -0.661438517156057
        49                 1719   -0.661966020226828
        50               1719.4   -0.660676895633515
        51               1719.8   -0.658654381768429
        52               1720.2   -0.657833086668688
        53               1720.6   -0.660219799428887
        54                 1721   -0.667020632077765
        55               1721.4   -0.677419582018047
        56               1721.8   -0.687966089200927
        57               1722.2   -0.693963216108386
        58               1722.6   -0.692292183790414
        59                 1723   -0.683116392523516
        60               1723.4   -0.668977419270959
        61               1723.8     -0.6527616547246
        62               1724.2   -0.636940816584683
        63               1724.6   -0.624335522174079
        64                 1725   -0.618481966062973
        65               1725.4   -0.622259792704426
        66               1725.8   -0.635825878060132
        67               1726.2   -0.656000542869151
        68               1726.6   -0.677752428535314
        69                 1727   -0.696326802164549
        70               1727.4   -0.708470906487491
        71               1727.8   -0.712822110210254
        72               1728.2   -0.710237883627997
        73               1728.6   -0.703745681974397
        74                 1729   -0.697032687872706
        75               1729.4   -0.691871725066449
        76               1729.8    -0.68696145672584
        77               1730.2   -0.679922448573052
        78               1730.6   -0.670537747857452
        79                 1731   -0.661368287583173
        80               1731.4   -0.654940117201477
        81               1731.8   -0.651156888219703
        82               1732.2   -0.648225763208757
        83               1732.6   -0.645605139856343
        84                 1733   -0.644961650112236
        85               1733.4   -0.648041187829222
        86               1733.8   -0.654271568018885
        87               1734.2   -0.660790361194813
        88               1734.6   -0.664463612622058
        89                 1735   -0.663683378646965
        90               1735.4   -0.658751614551875
        91               1735.8   -0.651338369600126
        92               1736.2   -0.643899736671301
        93               1736.6   -0.639209776221833
        94                 1737   -0.639479593170108
        95               1737.4   -0.644859838204866
        96               1737.8    -0.65237616775994
        97               1738.2   -0.656975898964447
        98               1738.6   -0.654836613415682
        99                 1739   -0.646514833017136
       100               1739.4   -0.637048959448293
       101               1739.8   -0.632769698371703
       102               1740.2   -0.637394467812555
       103               1740.6   -0.650012625505042
       104                 1741   -0.665609843010316
       105               1741.4   -0.677494640578516
       106               1741.8   -0.680754670152965
       107               1742.2   -0.675250508415047
       108               1742.6   -0.665997365620569
       109                 1743   -0.660034089836699
       110               1743.4   -0.661775861452043
       111               1743.8   -0.670364444784354
       112               1744.2   -0.680838023748947
       113               1744.6   -0.687762889327132
       114                 1745    -0.68830679632083
       115               1745.4   -0.682766095123952
       116               1745.8   -0.673050171761133
       117               1746.2   -0.661252001678804
       118               1746.6   -0.649687482175068
       119                 1747   -0.641543384641409
       120               1747.4   -0.640204891977191
       121               1747.8    -0.64689717690635
       122               1748.2    -0.65871358345612
       123               1748.6   -0.669399974969565
       124                 1749   -0.672820606829191
       125               1749.4    -0.66643319636205
       126               1749.8   -0.652126972898259
       127               1750.2   -0.634274556527089
       128               1750.6   -0.617090675979853
       129                 1751   -0.603319114110491
       130               1751.4   -0.594552258313342
       131               1751.8   -0.592112143516715
       132               1752.2   -0.597309337965271
       133               1752.6   -0.610676312615396
       134                 1753   -0.630831446418597
       135               1753.4   -0.654231877015263
       136               1753.8   -0.676401376767899
       137               1754.2   -0.693662046702229
       138               1754.6   -0.703882723180868
       139                 1755   -0.706196345134231
       140               1755.4   -0.700996871557436
       141               1755.8   -0.690569193728152
       142               1756.2   -0.678881155574345
       143               1756.6   -0.669651145188254
       144                 1757   -0.664357694375212
       145               1757.4   -0.662336057648645
       146               1757.8   -0.662403281930892
       147               1758.2   -0.663626885550912
       148               1758.6   -0.664709631048026
       149                 1759   -0.663905899025849
       150               1759.4   -0.660418621664576
       151               1759.8   -0.655446706230578
       152               1760.2   -0.651034749855171
       153               1760.6   -0.647838200544356
       154                 1761   -0.644463852215267
       155               1761.4   -0.639056578234886
       156               1761.8   -0.631308153453574
       157               1762.2   -0.623156299501716
       158               1762.6   -0.618084771806025
       159                 1763   -0.619695224348106
       160               1763.4   -0.630036613627453
       161               1763.8   -0.648232270024891
       162               1764.2   -0.670190856108093
       163               1764.6   -0.689908715474303
       164                 1765   -0.702024210229865
       165               1765.4   -0.704277435259428
       166               1765.8   -0.698128002120939
       167               1766.2   -0.687001962563954
       168               1766.6   -0.673875364547712
       169                 1767    -0.66047373731999
       170               1767.4   -0.648232313440531
       171               1767.8   -0.639128383532807
       172               1768.2   -0.635142194558284
       173               1768.6   -0.636982084572082
       174                 1769   -0.643237448159198
       175               1769.4   -0.650465384132985
       176               1769.8   -0.654259457718581
       177               1770.2   -0.651003286351624
       178               1770.6   -0.639430309551244
       179                 1771   -0.621142636307923
       180               1771.4   -0.600134774846083
       181               1771.8   -0.581783459812868
       182               1772.2   -0.571240912977373
       183               1772.6   -0.571235538205656
       184                 1773   -0.580528447651886
       185               1773.4    -0.59470731561305
       186               1773.8   -0.609195543744136
       187               1774.2   -0.622133820383169
       188               1774.6   -0.634839365913649
       189                 1775   -0.649820758320857
       190               1775.4   -0.668327540057362
       191               1775.8   -0.689239361272485
       192               1776.2   -0.709383015055209
       193               1776.6   -0.724341372369963
       194                 1777   -0.729465116673964
       195               1777.4   -0.721572186281264
       196               1777.8   -0.701107224471343
       197               1778.2   -0.673208941814664
       198               1778.6   -0.646188222715864
       199                 1779   -0.627689615008421
       200               1779.4   -0.620823912475316
       201               1779.8   -0.623049017107405
       202               1780.2    -0.62869259314175
       203               1780.6   -0.632978215107869
       204                 1781   -0.634232919815986
       205               1781.4    -0.63312748370663
       206               1781.8   -0.630867106265214
