     index            Field [G]         Intensity []

         1               1699.8   -0.660432558244994
         2               1700.2   -0.656239623443522
         3               1700.6     -0.6505855790811
         4                 1701   -0.644322923578951
         5               1701.4    -0.63853178145805
         6               1701.8   -0.634085207295259
         7               1702.2    -0.63170257337414
         8               1702.6   -0.632429299542379
         9                 1703   -0.637483777280044
        10               1703.4   -0.647043244645845
        11               1703.8    -0.65915954895172
        12               1704.2   -0.670129050653486
        13               1704.6   -0.676127063910826
        14                 1705   -0.674806683309725
        15               1705.4   -0.665947232715553
        16               1705.8   -0.651268269684806
        17               1706.2   -0.634005695457745
        18               1706.6   -0.618509571148024
        19                 1707   -0.609522890248627
        20               1707.4    -0.61069142845372
        21               1707.8   -0.622563026132411
        22               1708.2   -0.641339389469067
        23               1708.6   -0.659839008520066
        24                 1709   -0.670832383919333
        25               1709.4   -0.670862242950534
        26               1709.8   -0.661813547674683
        27               1710.2    -0.64909209216421
        28               1710.6   -0.638043241895502
        29                 1711   -0.631445271494158
        30               1711.4   -0.629431477769685
        31               1711.8   -0.630829617970448
        32               1712.2   -0.634157809625322
        33               1712.6   -0.637754186231177
        34                 1713   -0.639868386824674
        35               1713.4   -0.639378221167135
        36               1713.8   -0.636616360214248
        37               1714.2   -0.633240093389759
        38               1714.6   -0.630846246771398
        39                 1715   -0.629405934494571
        40               1715.4   -0.627181572504924
        41               1715.8   -0.622531025583157
        42               1716.2   -0.615776567596185
        43               1716.6   -0.608962530692224
        44                 1717    -0.60389192160801
        45               1717.4    -0.60102835935686
        46               1717.8   -0.600387447389949
        47               1718.2   -0.602512084187765
        48               1718.6   -0.607629022015317
        49                 1719   -0.614121817467094
        50               1719.4   -0.618949735027854
        51               1719.8   -0.620320909409202
        52               1720.2   -0.619889993453398
        53               1720.6   -0.621921117141028
        54                 1721   -0.629985949221009
        55               1721.4   -0.644195380133169
        56               1721.8   -0.661206922479323
        57               1722.2   -0.676540736290917
        58               1722.6   -0.687022265628912
        59                 1723   -0.691699398812489
        60               1723.4   -0.691227041606908
        61               1723.8   -0.686812741529138
        62               1724.2    -0.67969897727744
        63               1724.6   -0.671272740801214
        64                 1725   -0.663202665738936
        65               1725.4   -0.657065755331132
        66               1725.8   -0.653475206461735
        67               1726.2   -0.651258182107995
        68               1726.6   -0.647513955525937
        69                 1727    -0.63910857209703
        70               1727.4   -0.625095350536867
        71               1727.8   -0.608352314586227
        72               1728.2   -0.594720125758613
        73               1728.6   -0.589582610948128
        74                 1729   -0.594051104708342
        75               1729.4   -0.603783133235993
        76               1729.8   -0.611766937108769
        77               1730.2   -0.613139049310121
        78               1730.6   -0.608288641211402
        79                 1731   -0.602048671331431
        80               1731.4   -0.600022410646488
        81               1731.8   -0.604935483694135
        82               1732.2   -0.615341352742689
        83               1732.6   -0.627143899677321
        84                 1733   -0.636482736234029
        85               1733.4   -0.641654641869536
        86               1733.8   -0.642793965911551
        87               1734.2    -0.64025580661837
        88               1734.6   -0.633754410147958
        89                 1735   -0.623184534204483
        90               1735.4   -0.610143743448134
        91               1735.8   -0.598469592536276
        92               1736.2   -0.592933580846875
        93               1736.6   -0.596657684953243
        94                 1737   -0.608929161557171
        95               1737.4   -0.625132759283588
        96               1737.8   -0.639075072336709
        97               1738.2   -0.646036799967987
        98               1738.6   -0.644500139889715
        99                 1739   -0.636080172502261
       100               1739.4   -0.624599291964842
       101               1739.8   -0.614896570979909
       102               1740.2   -0.611169456176867
       103               1740.6   -0.615123667077569
       104                 1741   -0.625134229929245
       105               1741.4   -0.637202619145683
       106               1741.8   -0.646982934580592
       107               1742.2   -0.651374338056485
       108               1742.6   -0.648951043433044
       109                 1743   -0.639756146389118
       110               1743.4   -0.625236653278989
       111               1743.8   -0.608272737197694
       112               1744.2    -0.59270837654185
       113               1744.6   -0.582282110233791
       114                 1745   -0.579464807320619
       115               1745.4    -0.58457306544733
       116               1745.8   -0.595279844412289
       117               1746.2   -0.606921253216569
       118               1746.6   -0.614047011651564
       119                 1747   -0.612833863444394
       120               1747.4   -0.603094507059723
       121               1747.8   -0.588639162058826
       122               1748.2   -0.575558555035968
       123               1748.6   -0.569153702323092
       124                 1749   -0.571330442442559
       125               1749.4   -0.580231600215484
       126               1749.8   -0.592071865823527
       127               1750.2   -0.603278666014376
       128               1750.6    -0.61138271062373
       129                 1751   -0.614928129893087
       130               1751.4   -0.613405743948533
       131               1751.8   -0.607501739650615
       132               1752.2   -0.599441049082088
       133               1752.6   -0.593105085012212
       134                 1753    -0.59313040584675
       135               1753.4   -0.602350774563092
       136               1753.8   -0.618913469399558
       137               1754.2   -0.636095305657363
       138               1754.6   -0.646177650589379
       139                 1755   -0.645814075614908
       140               1755.4   -0.638584819156677
       141               1755.8   -0.632759957654343
       142               1756.2    -0.63601617430686
       143               1756.6   -0.650683431733341
       144                 1757   -0.672412191910553
       145               1757.4   -0.693010877650522
       146               1757.8   -0.705624985297618
       147               1758.2   -0.708729244848655
       148               1758.6   -0.706188230935368
       149                 1759   -0.703701426151383
       150               1759.4   -0.704551045666449
       151               1759.8   -0.707500028744107
       152               1760.2   -0.707779880976886
       153               1760.6   -0.700372591127234
       154                 1761   -0.683710441306175
       155               1761.4   -0.661342693732877
       156               1761.8   -0.640001050014689
       157               1762.2   -0.625264678608801
       158               1762.6   -0.618364161076897
       159                 1763   -0.616678957245313
       160               1763.4   -0.616915679456724
       161               1763.8   -0.617723308474524
       162               1764.2   -0.619734216474171
       163               1764.6   -0.623774951636733
       164                 1765   -0.629338348109741
       165               1765.4   -0.634644493416999
       166               1765.8   -0.637968395902135
       167               1766.2   -0.638892910457798
       168               1766.6   -0.638534232035454
       169                 1767   -0.638943891659437
       170               1767.4   -0.642316020472208
       171               1767.8   -0.650028068455867
       172               1768.2   -0.661370153829921
       173               1768.6   -0.672829372997512
       174                 1769   -0.679391891462728
       175               1769.4   -0.677777320772293
       176               1769.8   -0.669050364289433
       177               1770.2   -0.657939403543423
       178               1770.6   -0.649360271549085
       179                 1771   -0.645608601123968
       180               1771.4   -0.646560260662227
       181               1771.8   -0.651307973559597
       182               1772.2   -0.658312567800749
       183               1772.6   -0.664221078797709
       184                 1773    -0.66428977331816
       185               1773.4    -0.65544348511321
       186               1773.8   -0.639079862121434
       187               1774.2   -0.620522387667734
       188               1774.6   -0.605771780057694
       189                 1775   -0.598731523255992
       190               1775.4   -0.600577602235717
       191               1775.8   -0.610224270931212
       192               1776.2    -0.62453370939329
       193               1776.6   -0.638682392753253
       194                 1777   -0.647853051021229
       195               1777.4   -0.649799738625006
       196               1777.8   -0.646029662580986
       197               1778.2   -0.640176740002062
       198               1778.6   -0.634973270258342
       199                 1779   -0.630570882247412
       200               1779.4   -0.625306398760586
       201               1779.8   -0.617676580070111
       202               1780.2   -0.607764783759194
       203               1780.6   -0.597332052595448
       204                 1781   -0.588826288585551
       205               1781.4   -0.584241964985267
       206               1781.8    -0.58482593541703
       207               1782.2   -0.591578681880492
       208               1782.6   -0.605220676225144
       209                 1783   -0.624760642574984
       210               1783.4   -0.645978187276341
       211               1783.8   -0.662180046936555
       212               1784.2   -0.667616328362783
       213               1784.6   -0.660976027451397
       214                 1785   -0.646006626629969
       215               1785.4   -0.629033615390654
       216               1785.8   -0.615749228389177
       217               1786.2   -0.609344814234646
       218               1786.6   -0.610045633984555
       219                 1787   -0.615340079086309
       220               1787.4   -0.621066462044837
       221               1787.8   -0.623700363561511
       222               1788.2   -0.622636710329971
       223               1788.6    -0.62019619417697
       224                 1789   -0.618873822677415
       225               1789.4   -0.618575904147292
       226               1789.8   -0.617099403069005
       227               1790.2   -0.613512566691497
       228               1790.6   -0.610463055585569
       229                 1791   -0.612454231544689
       230               1791.4   -0.621750247904856
       231               1791.8   -0.636200147440832
       232               1792.2   -0.651000875754107
       233               1792.6   -0.662296653514204
       234                 1793   -0.669095606885094
       235               1793.4   -0.672132419458649
       236               1793.8   -0.671351747914741
       237               1794.2    -0.66482978159911
       238               1794.6   -0.650442570200539
       239                 1795   -0.628908220758603
       240               1795.4   -0.605395256818156
       241               1795.8   -0.587902077444596
       242               1796.2   -0.583102089694876
       243               1796.6   -0.592415541628725
       244                 1797   -0.611229424153862
       245               1797.4   -0.631939516606508
       246               1797.8   -0.648294535691093
       247               1798.2    -0.65754306546296
       248               1798.6   -0.659459293186956
       249                 1799    -0.65452115417429
       250               1799.4   -0.643600104602228
       251               1799.8   -0.628914860018995
       252               1800.2   -0.614302314759698
       253               1800.6   -0.603804440645035
       254                 1801   -0.599487671694078
       255               1801.4   -0.600250708353997
       256               1801.8   -0.602804594462214
       257               1802.2   -0.604457637149608
       258               1802.6   -0.605469672947947
       259                 1803   -0.608362542305258
       260               1803.4   -0.614299572087475
       261               1803.8   -0.620378977895598
       262               1804.2   -0.621497945976444
       263               1804.6   -0.615347173603368
       264                 1805   -0.605009243678069
       265               1805.4   -0.596122444774664
       266               1805.8   -0.591841040069994
       267               1806.2   -0.591111123634619
       268               1806.6    -0.59158124239184
       269                 1807   -0.593251274120121
       270               1807.4   -0.598680916278681
       271               1807.8   -0.609834190800029
       272               1808.2   -0.625286141650577
       273               1808.6   -0.640867470727244
       274                 1809    -0.65299059105746
       275               1809.4   -0.661076801479794
       276               1809.8   -0.666652350628283
       277               1810.2   -0.670457927342795
       278               1810.6   -0.670966651596245
       279                 1811   -0.665781791198242
       280               1811.4   -0.654170445413911
       281               1811.8   -0.638271686839289
       282               1812.2   -0.622235240094597
       283               1812.6   -0.610125395200157
       284                 1813    -0.60395983565104
       285               1813.4   -0.603193837290746
       286               1813.8   -0.605944335133245
       287               1814.2   -0.610601861371833
       288               1814.6   -0.616322302943445
       289                 1815   -0.622678613079188
       290               1815.4   -0.629692205133324
       291               1815.8   -0.638100640848279
       292               1816.2   -0.648640383486054
       293               1816.6   -0.660446664434858
       294                 1817   -0.670349043743045
       295               1817.4   -0.674208265554626
       296               1817.8   -0.669419318612199
       297               1818.2   -0.656829416409892
       298               1818.6   -0.640947752654029
       299                 1819   -0.628219936901587
       300               1819.4   -0.623998105591454
       301               1819.8   -0.629897218910628
       302               1820.2   -0.643481230457837
       303               1820.6   -0.660465363158437
       304                 1821   -0.677201501559466
       305               1821.4    -0.69122512928152
       306               1821.8   -0.700387824210338
       307               1822.2   -0.702889343971037
       308               1822.6   -0.698843602527631
       309                 1823   -0.691356787239783
       310               1823.4   -0.685183498433616
       311               1823.8   -0.683576794079272
       312               1824.2   -0.685825533211755
       313               1824.6   -0.687524629975087
       314                 1825   -0.683610656480596
       315               1825.4   -0.672107943646552
       316               1825.8   -0.655790764096309
       317               1826.2   -0.640427386853844
       318               1826.6   -0.631026236987964
       319                 1827   -0.629068631053087
       320               1827.4   -0.632535806755186
       321               1827.8   -0.637936186067236
       322               1828.2   -0.642261471650272
       323               1828.6   -0.643807827531418
       324                 1829   -0.642342270388326
