     index            Field [G]         Intensity []

         1               1699.8   -0.622607256716163
         2               1700.2   -0.617162650681644
         3               1700.6   -0.612770551511411
         4                 1701   -0.610689965312236
         5               1701.4   -0.612720659278337
         6               1701.8   -0.620018963184422
         7               1702.2   -0.631561561640388
         8               1702.6   -0.644068857887723
         9                 1703   -0.654135967510958
        10               1703.4   -0.660667492797144
        11               1703.8   -0.665009764692513
        12               1704.2   -0.668612124914944
        13               1704.6   -0.670824777407688
        14                 1705   -0.669251587853068
        15               1705.4   -0.662163601387874
        16               1705.8   -0.650410803267732
        17               1706.2   -0.637315690662945
        18               1706.6   -0.627271241006383
        19                 1707   -0.624158602295211
        20               1707.4   -0.629640795174055
        21               1707.8   -0.641604263968475
        22               1708.2   -0.654455338233674
        23               1708.6   -0.662411878729472
        24                 1709   -0.663664961146424
        25               1709.4   -0.661433795517951
        26               1709.8   -0.660654385232192
        27               1710.2    -0.66350746898388
        28               1710.6    -0.66800974617945
        29                 1711   -0.670527600341302
        30               1711.4   -0.669229992796318
        31               1711.8   -0.665066272027616
        32               1712.2   -0.659865694498876
        33               1712.6   -0.654183549697336
        34                 1713   -0.647346183090121
        35               1713.4   -0.639281415635196
        36               1713.8   -0.631742361525539
        37               1714.2   -0.627582642162452
        38               1714.6   -0.629028774121252
        39                 1715   -0.636569892129046
        40               1715.4   -0.648939143335156
        41               1715.8   -0.663572788995225
        42               1716.2   -0.676987735969306
        43               1716.6   -0.685215194716875
        44                 1717    -0.68484155167971
        45               1717.4   -0.674786405572377
        46               1717.8   -0.657852685173566
        47               1718.2   -0.640425311641593
        48               1718.6   -0.629677689787059
        49                 1719   -0.629831860023842
        50               1719.4   -0.640169783131569
        51               1719.8   -0.656082859488379
        52               1720.2   -0.671881761227269
        53               1720.6   -0.683138390886597
        54                 1721   -0.687553521041991
        55               1721.4   -0.684777572918392
        56               1721.8   -0.675918218279548
        57               1722.2   -0.663175638168468
        58               1722.6   -0.649685866046639
        59                 1723   -0.639133926124487
        60               1723.4   -0.634574810072081
        61               1723.8   -0.636806344547949
        62               1724.2   -0.643599919414555
        63               1724.6   -0.650663496875495
        64                 1725    -0.65383905237104
        65               1725.4   -0.651286794331099
        66               1725.8   -0.644572449302359
        67               1726.2   -0.637991983552638
        68               1726.6    -0.63620531570632
        69                 1727   -0.641480749029142
        70               1727.4   -0.652482121877256
        71               1727.8   -0.665424025763059
        72               1728.2    -0.67648214961082
        73               1728.6   -0.683628407074139
        74                 1729   -0.687007976324821
        75               1729.4   -0.688154983756249
        76               1729.8   -0.688780850388866
        77               1730.2   -0.689885388710536
        78               1730.6   -0.691697446432954
        79                 1731   -0.694205219115247
        80               1731.4   -0.697438271767169
        81               1731.8   -0.701173908288183
        82               1732.2   -0.704707136566867
        83               1732.6   -0.707247956474021
        84                 1733   -0.708546725269116
        85               1733.4   -0.708989487415238
        86               1733.8   -0.709026085438381
        87               1734.2    -0.70843940271152
        88               1734.6    -0.70610358738486
        89                 1735   -0.700640611103154
