     index            Field [G]         Intensity []

         1               1699.8   -0.719984692719608
         2               1700.2     -0.7047566149988
         3               1700.6   -0.692549264341612
         4                 1701   -0.684215422803036
         5               1701.4   -0.679546897069459
         6               1701.8   -0.677208542282628
         7               1702.2   -0.675631245703687
         8               1702.6   -0.674108947943701
         9                 1703   -0.672914258485045
        10               1703.4   -0.672477816835544
        11               1703.8   -0.672767422074685
        12               1704.2   -0.673498738928174
        13               1704.6   -0.674719170565368
        14                 1705   -0.677040139104065
        15               1705.4   -0.681253560178448
        16               1705.8   -0.687540626997361
        17               1706.2   -0.694875020592008
        18               1706.6   -0.701353091651981
        19                 1707   -0.705395164790389
        20               1707.4    -0.70655059042474
        21               1707.8    -0.70485591601755
        22               1708.2   -0.699659877529484
        23               1708.6   -0.689971694322594
        24                 1709   -0.676593948934169
        25               1709.4    -0.66347305830277
        26               1709.8   -0.655836084923067
        27               1710.2   -0.656299856476835
        28               1710.6   -0.662842976962565
        29                 1711   -0.670655758724024
        30               1711.4    -0.67570344194246
        31               1711.8   -0.676533517646021
        32               1712.2   -0.673503145080758
        33               1712.6   -0.667361260850157
        34                 1713    -0.65890489492449
        35               1713.4   -0.649364544857235
        36               1713.8   -0.640218295353407
        37               1714.2   -0.632288116576092
        38               1714.6   -0.625412228211644
        39                 1715   -0.619486050723935
        40               1715.4    -0.61566483531351
        41               1715.8   -0.615916256130731
        42               1716.2   -0.621146920224419
        43               1716.6   -0.630124112525664
        44                 1717   -0.640480456924706
        45               1717.4   -0.650533902706229
        46               1717.8   -0.660010233797948
        47               1718.2   -0.669474049675046
        48               1718.6   -0.679511020840437
        49                 1719   -0.690054501988925
        50               1719.4   -0.699560124710843
        51               1719.8   -0.704523799955496
        52               1720.2   -0.700636384470272
        53               1720.6   -0.685693092214933
        54                 1721   -0.662155013356823
        55               1721.4   -0.636790618111263
        56               1721.8   -0.617047835468838
        57               1722.2   -0.606691623761435
        58               1722.6    -0.60409692680696
        59                 1723   -0.604524922964629
        60               1723.4   -0.604340556390525
        61               1723.8   -0.603473818453494
        62               1724.2   -0.604247316645342
        63               1724.6   -0.608258651212964
        64                 1725   -0.614616597224085
        65               1725.4    -0.62103394557198
        66               1725.8    -0.62632534448494
        67               1726.2   -0.631686714696116
        68               1726.6    -0.63943123936042
        69                 1727    -0.65024376558722
        70               1727.4   -0.661529836375848
        71               1727.8   -0.668698212139134
        72               1728.2   -0.668601982295513
        73               1728.6   -0.662209066395008
        74                 1729   -0.654099785882863
        75               1729.4   -0.649219891813118
        76               1729.8   -0.649671800529177
        77               1730.2   -0.653927707135153
        78               1730.6    -0.65840381255839
        79                 1731   -0.659617732591869
        80               1731.4   -0.655560643448553
        81               1731.8    -0.64611295243958
        82               1732.2   -0.632765281145112
        83               1732.6   -0.617882382081007
        84                 1733   -0.603952491866949
        85               1733.4   -0.593235982691112
        86               1733.8   -0.587659210621496
        87               1734.2   -0.588523478196294
        88               1734.6   -0.596023160105688
        89                 1735   -0.608876497768506
        90               1735.4   -0.624218885721348
        91               1735.8   -0.637994119882933
        92               1736.2   -0.646306573769834
        93               1736.6   -0.647485865811177
        94                 1737   -0.643354326493863
        95               1737.4   -0.638338859513169
        96               1737.8   -0.636915685761778
        97               1738.2    -0.64122962843976
        98               1738.6   -0.650235611930839
        99                 1739   -0.660482622675772
       100               1739.4   -0.667956960161973
       101               1739.8   -0.670083862300089
       102               1740.2   -0.666855356132146
       103               1740.6   -0.660502235703461
       104                 1741   -0.654009787118412
       105               1741.4   -0.649375580884225
       106               1741.8   -0.646636186997057
       107               1742.2   -0.644374281808268
       108               1742.6   -0.641345172691217
       109                 1743   -0.637635421233426
       110               1743.4   -0.634153546932794
       111               1743.8   -0.631360019287968
       112               1744.2   -0.629219105074299
       113               1744.6   -0.628572680543584
       114                 1745   -0.631784054348827
       115               1745.4   -0.640982550903573
       116               1745.8   -0.655197837193555
       117               1746.2   -0.669466960323916
       118               1746.6   -0.677443729029619
       119                 1747   -0.675754508316459
       120               1747.4   -0.666535282201949
       121               1747.8   -0.655879504476616
       122               1748.2   -0.649285674691782
       123               1748.6   -0.647832941096567
       124                 1749   -0.648265687770618
       125               1749.4    -0.64664798193553
       126               1749.8    -0.64204772071389
       127               1750.2   -0.637012593593681
       128               1750.6   -0.634866043103102
       129                 1751   -0.636605064479227
       130               1751.4   -0.640070430934429
       131               1751.8   -0.641773684212239
       132               1752.2   -0.639559928422386
       133               1752.6   -0.633942261418269
       134                 1753   -0.627488702513801
       135               1753.4   -0.623284732369939
       136               1753.8   -0.623630225119996
       137               1754.2   -0.629317862978496
       138               1754.6   -0.639561851756298
       139                 1755   -0.652791553133284
       140               1755.4   -0.667948828733643
       141               1755.8   -0.684973348208587
       142               1756.2   -0.703547149692895
       143               1756.6   -0.721168712079816
       144                 1757   -0.733017872422352
       145               1757.4   -0.734758320555557
       146               1757.8   -0.726283856762166
       147               1758.2   -0.712735226574296
       148               1758.6   -0.701138975149661
       149                 1759   -0.695203734961979
       150               1759.4   -0.692885296455643
       151               1759.8   -0.688824795783148
       152               1760.2   -0.679182863881579
       153               1760.6   -0.664585298189195
       154                 1761   -0.649318414201844
       155               1761.4   -0.638335921707039
       156               1761.8    -0.63468390856724
       157               1762.2   -0.638659336640558
       158               1762.6   -0.648390475129418
       159                 1763   -0.660825898317853
       160               1763.4    -0.67248274054873
       161               1763.8   -0.680145863792859
       162               1764.2   -0.681904777593445
       163               1764.6   -0.678082322920091
       164                 1765   -0.671018091306905
       165               1765.4   -0.663507040997501
       166               1765.8    -0.65709402711218
       167               1766.2   -0.651616161347192
       168               1766.6   -0.646139842196135
       169                 1767   -0.640217094754917
       170               1767.4   -0.634394474553119
       171               1767.8   -0.629832650862227
       172               1768.2     -0.6275854408741
       173               1768.6   -0.628040407515073
       174                 1769   -0.630722523485019
       175               1769.4   -0.634547614688927
       176               1769.8   -0.638462836395775
       177               1770.2   -0.642036944482243
       178               1770.6   -0.645411418554431
       179                 1771   -0.648569241806399
       180               1771.4   -0.650727167463629
       181               1771.8   -0.650760755852389
       182               1772.2   -0.648496515692386
       183               1772.6    -0.64549902104045
       184                 1773   -0.644219239475206
       185               1773.4   -0.646072256080515
       186               1773.8   -0.650230822568119
       187               1774.2   -0.654169182686019
       188               1774.6   -0.655302211089293
       189                 1775   -0.652454179624328
       190               1775.4   -0.646534331281146
       191               1775.8   -0.640315961412853
       192               1776.2   -0.637209284373967
       193               1776.6   -0.639304842836282
       194                 1777   -0.645881988712063
       195               1777.4   -0.653734619794704
       196               1777.8   -0.659322234212596
       197               1778.2   -0.661096427873417
       198               1778.6   -0.660140168962243
       199                 1779   -0.658752497351088
       200               1779.4   -0.658399298212316
       201               1779.8   -0.658870172890602
       202               1780.2   -0.659135087757022
       203               1780.6   -0.658706578702549
       204                 1781   -0.658165776942042
       205               1781.4   -0.658804091341153
       206               1781.8    -0.66206738204346
       207               1782.2   -0.668923059864028
       208               1782.6   -0.678957136304234
       209                 1783   -0.689739924338937
       210               1783.4   -0.697354095922492
       211               1783.8   -0.698110500416078
       212               1784.2   -0.690551970736124
       213               1784.6   -0.676710681516852
       214                 1785    -0.66176991082466
       215               1785.4   -0.651787735274411
       216               1785.8   -0.650454373309913
       217               1786.2   -0.657059215991467
       218               1786.6   -0.667263102091965
       219                 1787   -0.676067387321382
       220               1787.4   -0.680640014521487
       221               1787.8   -0.680991115819779
       222               1788.2   -0.678473085659789
       223               1788.6   -0.673896008993324
       224                 1789   -0.667048671966768
       225               1789.4    -0.65766359904228
       226               1789.8   -0.646369318470533
       227               1790.2   -0.634683947784652
       228               1790.6   -0.624622076189553
       229                 1791   -0.618534500710666
       230               1791.4    -0.61844881750585
       231               1791.8   -0.624266409649863
       232               1792.2   -0.632369873266725
       233               1792.6   -0.637051432437147
       234                 1793   -0.634434042454814
       235               1793.4   -0.625405924722145
       236               1793.8   -0.614827786150272
