     index            Field [G]         Intensity []

         1               1699.8    -0.64997872865429
         2               1700.2   -0.642475538490578
         3               1700.6   -0.633147539721994
         4                 1701   -0.623552508984793
         5               1701.4   -0.616335434668993
         6               1701.8   -0.614050703532323
         7               1702.2   -0.617572752182538
         8               1702.6   -0.625566267108602
         9                 1703   -0.635431965151724
        10               1703.4    -0.64467524257542
        11               1703.8   -0.651803647400811
        12               1704.2   -0.656648364762077
        13               1704.6   -0.660071550264547
        14                 1705   -0.663092738373962
        15               1705.4   -0.666096789318544
        16               1705.8   -0.668821778905112
        17               1706.2   -0.670818316692021
        18               1706.6   -0.671625250775833
        19                 1707   -0.670774098041875
        20               1707.4   -0.668194346646487
        21               1707.8   -0.664652390623814
        22               1708.2   -0.661303991109889
        23               1708.6   -0.658601441966312
        24                 1709   -0.655919461169105
        25               1709.4   -0.652399314356444
        26               1709.8   -0.647858502707095
        27               1710.2   -0.642639430727286
        28               1710.6   -0.636879750258231
        29                 1711   -0.630480638254085
        30               1711.4   -0.623908294939611
        31               1711.8   -0.618586297779984
        32               1712.2   -0.616063347959425
        33               1712.6   -0.616834258609742
        34                 1713    -0.62026733491075
        35               1713.4   -0.625738469680073
        36               1713.8    -0.63364981898485
        37               1714.2   -0.645244280414772
        38               1714.6   -0.661393211688846
        39                 1715   -0.681311521257157
        40               1715.4   -0.702086177887395
        41               1715.8   -0.719425433591823
        42               1716.2   -0.729321807775705
        43               1716.6    -0.72962222379283
        44                 1717   -0.720501450610755
        45               1717.4   -0.703796046604111
        46               1717.8   -0.682171757427568
        47               1718.2   -0.658943276626815
        48               1718.6   -0.638118780894729
        49                 1719   -0.623560883002938
        50               1719.4   -0.617239902880101
        51               1719.8   -0.618140583777858
        52               1720.2   -0.623164366232231
        53               1720.6   -0.629396253876621
        54                 1721   -0.635842353818589
        55               1721.4   -0.643486531342205
        56               1721.8    -0.65393931325525
        57               1722.2   -0.667638924387575
        58               1722.6   -0.682652991119539
        59                 1723   -0.694959100554115
        60               1723.4   -0.700361833834904
        61               1723.8   -0.697097375494195
        62               1724.2   -0.687530841394619
        63               1724.6   -0.677620857168222
        64                 1725    -0.67392554179969
        65               1725.4   -0.679597969348833
        66               1725.8   -0.692073932870699
        67               1726.2   -0.704455145445536
        68               1726.6    -0.70990210994205
        69                 1727   -0.705921572065563
        70               1727.4   -0.695492492159246
        71               1727.8   -0.684422880236525
        72               1728.2   -0.677104377493379
        73               1728.6   -0.673824488490936
        74                 1729   -0.671432171562628
        75               1729.4   -0.666639935625426
        76               1729.8   -0.659377284282527
        77               1730.2   -0.653519716463052
        78               1730.6   -0.654203044963651
        79                 1731   -0.663726420694729
        80               1731.4    -0.67937419579539
        81               1731.8   -0.694834760419326
        82               1732.2     -0.7038932960495
        83               1732.6   -0.703724581340794
        84                 1733   -0.696052100684028
        85               1733.4   -0.685918407507415
        86               1733.8   -0.678735953275464
        87               1734.2   -0.677090856530413
        88               1734.6   -0.679391046571254
        89                 1735   -0.681613080429088
        90               1735.4   -0.680865618000098
        91               1735.8   -0.677580080118787
        92               1736.2   -0.674350928369677
        93               1736.6   -0.672860196595138
        94                 1737   -0.672208866250003
        95               1737.4   -0.670253173164383
        96               1737.8   -0.666222792518965
        97               1738.2   -0.661646195527283
        98               1738.6   -0.658641455222096
        99                 1739   -0.657560707702942
       100               1739.4   -0.656566948768159
       101               1739.8   -0.653462837406551
       102               1740.2   -0.647669532459986
       103               1740.6   -0.640368868778751
       104                 1741   -0.633079114435532
       105               1741.4   -0.626527508866275
       106               1741.8   -0.620913969796675
       107               1742.2   -0.616813114429533
       108               1742.6   -0.615357896989735
       109                 1743   -0.617439194131293
       110               1743.4   -0.622861568059307
       111               1743.8   -0.630365848905058
       112               1744.2   -0.638492980520823
       113               1744.6   -0.646567509131273
       114                 1745   -0.655075721733738
       115               1745.4   -0.665046682894172
       116               1745.8   -0.676552958269895
       117               1746.2   -0.687303994192916
       118               1746.6   -0.692914639788796
       119                 1747   -0.689488187883398
       120               1747.4   -0.676810633820423
       121               1747.8   -0.659197812230559
       122               1748.2   -0.642844239882834
       123               1748.6     -0.6319068352459
       124                 1749    -0.62689557858539
       125               1749.4   -0.626561198427225
       126               1749.8    -0.63075198475417
       127               1750.2   -0.640828855510335
       128               1750.6   -0.657309207570506
       129                 1751   -0.677691867254907
       130               1751.4   -0.696875466841448
       131               1751.8   -0.709449940011837
       132               1752.2   -0.711821660799615
       133               1752.6   -0.703504264187359
       134                 1753   -0.687782187422272
       135               1753.4   -0.671071268727246
       136               1753.8    -0.66021027622628
       137               1754.2   -0.658938374566787
       138               1754.6   -0.666299866803456
       139                 1755   -0.678181034854788
       140               1755.4   -0.690191629306355
       141               1755.8   -0.699125433551671
       142               1756.2   -0.702271715730603
       143               1756.6   -0.696559956202691
       144                 1757   -0.679854889218404
       145               1757.4   -0.653999346810451
       146               1757.8   -0.626222032246005
       147               1758.2   -0.606097978714388
       148               1758.6   -0.599596118066984
       149                 1759   -0.605308106692974
       150               1759.4   -0.616382607098785
       151               1759.8    -0.62630967246514
       152               1760.2   -0.633218015798775
       153               1760.6   -0.639347989774251
       154                 1761   -0.647333488806908
       155               1761.4   -0.657327594490198
       156               1761.8   -0.666872551853885
       157               1762.2   -0.672347929787065
       158               1762.6   -0.670533903801697
       159                 1763   -0.660103664136841
       160               1763.4   -0.642731680090947
       161               1763.8   -0.622676967468578
       162               1764.2   -0.604725595381751
       163               1764.6    -0.59228476799035
       164                 1765   -0.587033855677873
       165               1765.4   -0.589283483670442
       166               1765.8   -0.597752506510005
       167               1766.2   -0.609441450164013
       168               1766.6   -0.620938434702111
       169                 1767   -0.630281572077365
       170               1767.4   -0.637137613128289
       171               1767.8   -0.641322978299286
       172               1768.2    -0.64224161059974
       173               1768.6   -0.640364122235042
       174                 1769   -0.638424214135739
       175               1769.4   -0.639875410655804
       176               1769.8   -0.645710405908176
       177               1770.2   -0.653088140017644
       178               1770.6   -0.657389243664511
       179                 1771   -0.655823430395685
       180               1771.4    -0.64946239782148
       181               1771.8   -0.642300082690781
       182               1772.2   -0.638415885390714
       183               1772.6   -0.639422101769014
       184                 1773   -0.643790607588016
       185               1773.4   -0.648194959656394
       186               1773.8   -0.649661196832312
       187               1774.2   -0.646966997694108
       188               1774.6   -0.640662898345909
       189                 1775    -0.63239223560231
       190               1775.4   -0.624392403013189
       191               1775.8   -0.619061181911093
       192               1776.2    -0.61792733938637
       193               1776.6    -0.62034505308111
       194                 1777   -0.623367557091115
       195               1777.4   -0.623596962061129
       196               1777.8   -0.619804764988658
       197               1778.2    -0.61411033571494
       198               1778.6   -0.610627875103091
       199                 1779    -0.61254479955096
       200               1779.4   -0.619749716635852
       201               1779.8   -0.628660330672574
       202               1780.2    -0.63437807673472
       203               1780.6   -0.633832608960802
       204                 1781   -0.627980532241054
       205               1781.4   -0.621583075648232
       206               1781.8   -0.620472140188213
       207               1782.2   -0.627969473534904
       208               1782.6   -0.642941810954653
       209                 1783   -0.660775483011093
       210               1783.4    -0.67618835974281
       211               1783.8   -0.685577634947549
       212               1784.2   -0.687631681699713
       213               1784.6   -0.682824062067084
       214                 1785   -0.673026811105956
       215               1785.4   -0.661402814352186
       216               1785.8   -0.651660230854759
       217               1786.2   -0.646384989588114
       218               1786.6   -0.645784681699297
       219                 1787    -0.64828175688308
       220               1787.4   -0.652352496130334
       221               1787.8    -0.65743759131874
       222               1788.2   -0.662986130249919
       223               1788.6   -0.667274356390408
       224                 1789   -0.668063385797723
       225               1789.4    -0.66466074539494
       226               1789.8     -0.6588077993365
       227               1790.2     -0.6531050862759
       228               1790.6   -0.648849812248955
       229                 1791   -0.645841529629251
       230               1791.4   -0.643941323527542
       231               1791.8   -0.643890601197199
       232               1792.2   -0.646236448868876
       233               1792.6   -0.650023918133229
       234                 1793   -0.653181541580125
       235               1793.4   -0.654137497163902
       236               1793.8   -0.652676906589477
       237               1794.2   -0.649320853546669
       238               1794.6   -0.644520902795193
       239                 1795   -0.638901822210755
       240               1795.4   -0.633974518139439
       241               1795.8    -0.63190259761177
       242               1796.2   -0.634145558004093
       243               1796.6   -0.640257388731698
       244                 1797   -0.647962984090555
       245               1797.4   -0.654457677432219
       246               1797.8   -0.658122665488918
       247               1798.2   -0.659696830851317
       248               1798.6   -0.662014149587776
       249                 1799    -0.66804985057388
       250               1799.4   -0.678397164381749
       251               1799.8   -0.690256199362921
       252               1800.2   -0.699109750363277
       253               1800.6   -0.701828178986034
       254                 1801   -0.698369201702008
       255               1801.4    -0.69058374868473
       256               1801.8   -0.679852281529747
       257               1802.2   -0.666596205141104
       258               1802.6    -0.65212641688413
       259                 1803   -0.639882128467434
       260               1803.4   -0.633622581466625
       261               1803.8   -0.634235429337423
       262               1804.2   -0.638949208281701
       263               1804.6    -0.64385436597513
       264                 1805   -0.646739959578554
       265               1805.4   -0.647478891631181
       266               1805.8   -0.646592287848762
       267               1806.2    -0.64433574386203
       268               1806.6   -0.641076469626569
       269                 1807   -0.637748975386785
       270               1807.4   -0.635341874614824
       271               1807.8    -0.63398306354793
       272               1808.2   -0.632971975894179
       273               1808.6   -0.632027777632175
       274                 1809   -0.632374698041531
       275               1809.4   -0.636223441069887
       276               1809.8   -0.645012653971207
       277               1810.2   -0.658222551741346
       278               1810.6   -0.673817051276274
       279                 1811   -0.689501955886954
       280               1811.4   -0.703412175149424
       281               1811.8   -0.713943049850059
       282               1812.2   -0.719482005020836
       283               1812.6   -0.718674063740764
       284                 1813   -0.711192502341873
       285               1813.4   -0.698555619659601
       286               1813.8   -0.684308957548637
       287               1814.2   -0.672965508732887
       288               1814.6   -0.667886831390206
       289                 1815   -0.669371148956998
       290               1815.4   -0.674353617112502
       291               1815.8   -0.678025342640467
       292               1816.2   -0.676432404317893
       293               1816.6   -0.668602985730104
       294                 1817   -0.656949801945302
       295               1817.4    -0.64557989979221
       296               1817.8   -0.637615688610822
       297               1818.2   -0.633571149104682
       298               1818.6    -0.63197187417245
       299                 1819   -0.631365458859364
       300               1819.4   -0.631772088636353
       301               1819.8   -0.634480839042226
       302               1820.2   -0.640665802849981
       303               1820.6    -0.64997095659055
       304                 1821     -0.6599480990335
       305               1821.4   -0.666837158081762
       306               1821.8   -0.667620242922567
       307               1822.2   -0.662166941350733
       308               1822.6   -0.653558116602653
       309                 1823   -0.645830873370869
       310               1823.4   -0.640853639029956
       311               1823.8   -0.637166034481197
       312               1824.2   -0.631895919803355
       313               1824.6   -0.623900006474287
       314                 1825   -0.615059508658305
       315               1825.4    -0.60850194140221
